PAZCenter	PAZAverage	PAArea	PAVolume	PAPerimeter	PALength	PAWidth	PAMaxDistance	PACEDiameter	PACircularity	PARectangularity	PAConvexity	PASolidity	PAMajorAngle	PAAspectRatio	PAElongation	PAHullPerimeter
3.23373e-09	2.61381e-09	7.28111e-17	1.90315e-25	3.14543e-08	1.2061e-08	8.48199e-09	1.20674e-08	9.62839e-09	0.924799	0.75	1	1.11111	159.699	0.703257	0.296743	3.14543e-08
2.18173e-09		0	0	1.52642e-08	7.63209e-09	2.80493e-23	7.63209e-09	0	0	1	1		90	3.67518e-15	1	1.52642e-08
9.75374e-09	6.05083e-09	6.26175e-16	3.78888e-24	9.43629e-08	3.12143e-08	2.62722e-08	3.14679e-08	2.8236e-08	0.883696	0.708333	0.963979	1.02381	158.685	0.841671	0.158329	9.09639e-08
3.76806e-09	3.13704e-09	5.82489e-17	1.82729e-25	3.36897e-08	1.52211e-08	4.37855e-09	1.52642e-08	8.6119e-09	0.644916	0.7	0.979821	1.6	175.692	0.287664	0.712336	3.30099e-08
2.22039e-09	2.56588e-09	2.91244e-17	7.47297e-26	1.84255e-08	8.49846e-09	3.24612e-09	8.53294e-09	6.08953e-09	1.07802	0.666667	1	2	31.7175	0.381966	0.618034	1.84255e-08
3.5452e-09	2.90642e-09	7.28111e-17	2.1162e-25	3.14543e-08	1.20019e-08	6.95004e-09	1.20674e-08	9.62839e-09	0.924799	0.666667	0.978387	1.25	155.593	0.579078	0.420922	3.07745e-08
4.79279e-09	3.41483e-09	2.32995e-16	7.95639e-25	5.52765e-08	1.876e-08	1.38165e-08	1.90802e-08	1.72238e-08	0.958244	0.666667	0.975403	1.14286	137.382	0.736488	0.263512	5.39169e-08
3.82532e-09	2.96658e-09	1.01935e-16	3.024e-25	3.6851e-08	1.52642e-08	7.63209e-09	1.52642e-08	1.13925e-08	0.943271	0.733333	1	1.16667	180	0.5	0.5	3.6851e-08
6.16708e-09	4.28657e-09	2.76682e-16	1.18602e-24	6.06732e-08	2.01599e-08	1.94567e-08	2.055e-08	1.87692e-08	0.944489	0.666667	0.977591	1.08571	10.6197	0.965116	0.0348837	5.93136e-08
2.79074e-09	2.59264e-09	2.91244e-17	7.55091e-26	2.06609e-08	8.44718e-09	4.82696e-09	8.53294e-09	6.08953e-09	0.857372	0.833333	1	1.33333	161.565	0.571429	0.428571	2.06609e-08
5.67439e-09	3.87376e-09	2.6212e-16	1.01539e-24	5.75119e-08	1.89376e-08	1.54677e-08	1.94581e-08	1.82686e-08	0.995851	0.733333	0.976359	1.16129	155.408	0.816772	0.183228	5.61523e-08
6.82605e-09	4.6539e-09	3.34931e-16	1.55874e-24	6.5144e-08	2.22501e-08	1.89591e-08	2.22512e-08	2.06506e-08	0.991782	0.777778	0.979129	1.12195	149.59	0.852089	0.147911	6.37844e-08
2.17677e-09		0	0	7.63209e-09	3.81605e-09	7.00997e-25	3.81605e-09	0	0	1	1		180	1.83697e-16	1	7.63209e-09
2.22085e-09	2.4608e-09	1.45622e-17	3.58348e-26	1.52642e-08	3.81605e-09	3.81605e-09	5.39671e-09	4.30595e-09	0.785398	1	1	1	180	1	0	1.52642e-08
3.02909e-09	2.80593e-09	8.73733e-17	2.45163e-25	3.46156e-08	1.07934e-08	8.09506e-09	1.20674e-08	1.05474e-08	0.916314	0.625	1	1.09091	135	0.75	0.25	3.46156e-08
2.98401e-09	2.62217e-09	2.91244e-17	7.63692e-26	2.60576e-08	1.14481e-08	3.81605e-09	1.14481e-08	6.08953e-09	0.539012	0.75	1	1	180	0.333333	0.666667	2.60576e-08
3.24941e-09	2.81421e-09	5.82489e-17	1.63924e-25	2.60576e-08	7.63209e-09	7.63209e-09	8.53294e-09	8.6119e-09	1.07802	0.777778	1	1.33333	180	1	-2.22045e-16	2.60576e-08
2.88209e-09		0	0	2.28963e-08	1.14481e-08	2.10299e-24	1.14481e-08	0	0	1	1		180	1.83697e-16	1	2.28963e-08
2.84376e-09	2.92253e-09	4.36866e-17	1.27675e-25	3.05284e-08	1.14481e-08	3.81605e-09	1.20674e-08	7.45812e-09	0.589049	1	1	1	180	0.333333	0.666667	3.05284e-08
4.91486e-09	3.74096e-09	2.03871e-16	7.62674e-25	5.21152e-08	1.70659e-08	1.53593e-08	1.70659e-08	1.61114e-08	0.943271	0.8	0.986956	1.03704	153.435	0.9	0.1	5.14354e-08
4.59708e-09	3.41547e-09	1.60184e-16	5.47105e-25	4.89539e-08	1.85326e-08	1.3525e-08	1.90802e-08	1.42812e-08	0.839954	0.9	1	1	156.891	0.729796	0.270204	4.89539e-08
2.93751e-09	2.60756e-09	4.36866e-17	1.13915e-25	2.60576e-08	7.63209e-09	7.63209e-09	8.53294e-09	7.45812e-09	0.808518	0.777778	1	1	90	1	0	2.60576e-08
4.69232e-09	4.66905e-09	4.80553e-16	2.24373e-24	1.06466e-07	4.2055e-08	1.59822e-08	4.21496e-08	2.47358e-08	0.532759	0.766667	0.955933	0.916667	91.3557	0.38003	0.61997	1.01774e-07
3.21819e-09	2.1503e-09	1.45622e-17	3.13132e-26	1.84255e-08	7.63209e-09	3.81605e-09	7.63209e-09	4.30595e-09	0.539012	0.666667	1	1	180	0.5	0.5	1.84255e-08
1.00837e-08	6.6026e-09	8.30046e-16	5.48046e-24	1.11862e-07	4.09616e-08	3.00194e-08	4.11001e-08	3.25092e-08	0.833572	0.784091	0.973939	1	162.903	0.732867	0.267133	1.08947e-07
4.67972e-09	3.67138e-09	1.89309e-16	6.95024e-25	5.21152e-08	1.9361e-08	1.21363e-08	1.94581e-08	1.55253e-08	0.875895	0.791667	0.986956	1.04	174.418	0.626843	0.373157	5.14354e-08
2.13587e-09		0	0	7.63209e-09	3.81605e-09	7.00997e-25	3.81605e-09	0	0	1	1		180	1.83697e-16	1	7.63209e-09
2.20158e-09		0	0	0	0	0	0	0		1			90			0
2.17515e-09		0	0	0	0	0	0	0		1			90			0
7.51344e-09	5.39812e-09	2.91244e-16	1.57217e-24	6.96148e-08	2.70712e-08	1.24193e-08	2.77812e-08	1.92568e-08	0.755204	0.90625	1	1.02564	177.037	0.458763	0.541237	6.96148e-08
2.5046e-09		0	0	7.63209e-09	3.81605e-09	7.00997e-25	3.81605e-09	0	0	1	1		180	1.83697e-16	1	7.63209e-09
2.30433e-09		0	0	7.63209e-09	3.81605e-09	7.00997e-25	3.81605e-09	0	0	1	1		180	1.83697e-16	1	7.63209e-09
2.58004e-09		0	0	0	0	0	0	0		1			180			0
4.38157e-09	3.55083e-09	1.3106e-16	4.65371e-25	4.13218e-08	1.14481e-08	1.14481e-08	1.3759e-08	1.29178e-08	0.964543	0.875	1	1.125	180	1	0	4.13218e-08
2.60711e-09	2.80296e-09	2.91244e-17	8.16346e-26	2.06609e-08	8.44718e-09	4.82696e-09	8.53294e-09	6.08953e-09	0.857372	0.833333	1	1.33333	18.4349	0.571429	0.428571	2.06609e-08
3.09603e-09	2.6923e-09	4.36866e-17	1.17618e-25	2.8293e-08	1.18809e-08	4.88388e-09	1.20674e-08	7.45812e-09	0.685805	0.875	1	1.2	8.34962	0.411069	0.588931	2.8293e-08
3.03761e-09	2.30911e-09	2.91244e-17	6.72515e-26	2.60576e-08	1.14481e-08	3.81605e-09	1.14481e-08	6.08953e-09	0.539012	0.75	1	1	5.99904e-10	0.333333	0.666667	2.60576e-08
2.73371e-09	2.56142e-09	2.91244e-17	7.45998e-26	2.06609e-08	8.44718e-09	4.82696e-09	8.53294e-09	6.08953e-09	0.857372	0.833333	1	1.33333	108.435	0.571429	0.428571	2.06609e-08
3.72019e-09	3.01759e-09	1.01935e-16	3.076e-25	3.6851e-08	1.52642e-08	7.63209e-09	1.52642e-08	1.13925e-08	0.943271	0.733333	1	1.16667	180	0.5	0.5	3.6851e-08
3.85708e-09	3.42877e-09	1.01935e-16	3.49514e-25	3.6851e-08	1.20674e-08	1.08607e-08	1.20674e-08	1.13925e-08	0.943271	0.6875	0.981552	1.07692	18.4349	0.9	0.1	3.61712e-08
2.72967e-09	2.35092e-09	4.36866e-17	1.02704e-25	2.15868e-08	7.63209e-09	7.63209e-09	7.63209e-09	7.45812e-09	1.1781	0.555556	1	1.5	90	1	0	2.15868e-08
1.61113e-08	9.53913e-09	2.24258e-15	2.13923e-23	1.79242e-07	6.11837e-08	4.56466e-08	6.16501e-08	5.34354e-08	0.87716	0.788462	0.955179	1.02667	165.251	0.746058	0.253942	1.71208e-07
2.47453e-09	2.43579e-09	5.82489e-17	1.41882e-25	2.60576e-08	8.53294e-09	6.82635e-09	8.53294e-09	8.6119e-09	1.07802	0.666667	0.973911	1.6	116.565	0.8	0.2	2.53778e-08
7.12754e-09	4.85024e-09	3.49493e-16	1.69513e-24	6.83053e-08	2.38727e-08	1.87914e-08	2.41348e-08	2.10948e-08	0.941325	0.690476	0.975972	1.09091	170.017	0.787149	0.212851	6.66641e-08
4.35785e-09	3.31074e-09	1.16498e-16	3.85694e-25	4.13218e-08	1.37434e-08	1.24345e-08	1.3759e-08	1.21791e-08	0.857372	0.8125	0.983548	1.06667	30.9638	0.904762	0.0952381	4.0642e-08
5.73554e-09	4.27278e-09	2.6212e-16	1.11998e-24	6.19827e-08	1.9745e-08	1.59361e-08	2.22512e-08	1.82686e-08	0.857372	0.866667	0.989032	1	3.50825	0.807096	0.192904	6.13029e-08
2.40685e-09	2.26774e-09	2.91244e-17	6.60467e-26	1.84255e-08	7.63209e-09	3.81605e-09	7.63209e-09	6.08953e-09	1.07802	0.666667	1	2	180	0.5	0.5	1.84255e-08
8.32401e-09	5.98323e-09	5.2424e-16	3.13664e-24	8.67308e-08	3.10829e-08	2.31438e-08	3.14679e-08	2.58357e-08	0.875776	0.698413	0.979109	1.01408	174.936	0.744581	0.255419	8.49189e-08
3.93096e-09	3.30398e-09	8.73733e-17	2.8868e-25	3.36897e-08	1.14481e-08	7.63209e-09	1.20674e-08	1.05474e-08	0.967374	0.833333	1	1.2	180	0.666667	0.333333	3.36897e-08
2.38698e-09	2.20696e-09	2.91244e-17	6.42763e-26	2.28963e-08	7.63209e-09	3.81605e-09	8.53294e-09	6.08953e-09	0.698132	1	1	1	90	0.5	0.5	2.28963e-08
2.68103e-09	2.55126e-09	4.36866e-17	1.11456e-25	2.60576e-08	7.63209e-09	7.63209e-09	8.53294e-09	7.45812e-09	0.808518	0.777778	1	1	90	1	0	2.60576e-08
3.82002e-09	3.19445e-09	8.73733e-17	2.7911e-25	3.6851e-08	1.36463e-08	8.63632e-09	1.3759e-08	1.05474e-08	0.808518	0.6875	1	1	131.028	0.63287	0.36713	3.6851e-08
3.30435e-09	2.86146e-09	1.01935e-16	2.91685e-25	3.6851e-08	1.20674e-08	1.08607e-08	1.20674e-08	1.13925e-08	0.943271	0.6875	0.981552	1.07692	161.565	0.9	0.1	3.61712e-08
6.72e-09	4.58508e-09	3.49493e-16	1.60246e-24	6.83053e-08	2.37713e-08	1.83091e-08	2.41348e-08	2.10948e-08	0.941325	0.642857	0.961897	1.14286	171.521	0.770216	0.229784	6.57027e-08
2.64786e-09	2.48175e-09	4.36866e-17	1.0842e-25	2.60576e-08	1.07934e-08	5.39671e-09	1.07934e-08	7.45812e-09	0.808518	0.777778	1	1	135	0.5	0.5	2.60576e-08
2.20187e-09	2.5105e-09	1.45622e-17	3.65584e-26	1.52642e-08	3.81605e-09	3.81605e-09	5.39671e-09	4.30595e-09	0.785398	1	1	1	90	1	0	1.52642e-08
2.30991e-09		0	0	7.63209e-09	3.81605e-09	7.00997e-25	3.81605e-09	0	0	1	1		180	1.83697e-16	1	7.63209e-09
2.39427e-09	2.22277e-09	1.45622e-17	3.23685e-26	1.30288e-08	5.39671e-09	2.69835e-09	5.39671e-09	4.30595e-09	1.07802	0.75	1	2	45	0.5	0.5	1.30288e-08
6.40462e-09	4.80299e-09	2.03871e-16	9.79191e-25	5.6586e-08	2.16131e-08	1.43227e-08	2.22512e-08	1.61114e-08	0.800106	0.875	0.987986	1.03704	162.791	0.662685	0.337315	5.59062e-08
2.491e-09	2.16657e-09	2.91244e-17	6.31002e-26	2.28963e-08	7.63209e-09	3.81605e-09	8.53294e-09	6.08953e-09	0.698132	1	1	1	90	0.5	0.5	2.28963e-08
2.13035e-09		0	0	0	0	0	0	0		1			90			0
3.11004e-09	2.69634e-09	5.82489e-17	1.57058e-25	3.05284e-08	7.63209e-09	7.63209e-09	1.07934e-08	8.6119e-09	0.785398	1	1	1	180	1	0	3.05284e-08
3.14553e-09	2.76443e-09	8.73733e-17	2.41538e-25	3.36897e-08	1.14481e-08	7.63209e-09	1.20674e-08	1.05474e-08	0.967374	0.833333	1	1.2	180	0.666667	0.333333	3.36897e-08
2.09264e-09		0	0	0	0	0	0	0		1			90			0
2.38741e-09	2.29422e-09	2.91244e-17	6.68179e-26	1.84255e-08	7.63209e-09	3.81605e-09	7.63209e-09	6.08953e-09	1.07802	0.666667	1	2	90	0.5	0.5	1.84255e-08
2.06442e-09		0	0	0	0	0	0	0		1			90			0
4.87162e-09	3.67385e-09	3.20369e-16	1.17699e-24	6.29086e-08	2.19843e-08	1.66094e-08	2.22512e-08	2.01967e-08	1.01728	0.694444	0.967581	1.18919	140.152	0.755511	0.244489	6.08692e-08
3.06771e-09	2.73431e-09	5.82489e-17	1.5927e-25	3.59251e-08	1.36527e-08	1.02395e-08	1.3759e-08	8.6119e-09	0.567155	0.833333	0.981077	0.8	153.435	0.75	0.25	3.52453e-08
3.50186e-09	2.9278e-09	1.01935e-16	2.98447e-25	3.6851e-08	1.20674e-08	1.08607e-08	1.20674e-08	1.13925e-08	0.943271	0.6875	0.981552	1.07692	161.565	0.9	0.1	3.61712e-08
2.40825e-09	2.15324e-09	1.45622e-17	3.13559e-26	1.30288e-08	5.39671e-09	2.69835e-09	5.39671e-09	4.30595e-09	1.07802	0.75	1	2	45	0.5	0.5	1.30288e-08
2.14105e-09	2.41209e-09	5.82489e-17	1.40501e-25	3.59251e-08	1.56872e-08	4.39984e-09	1.5734e-08	8.6119e-09	0.567155	0.7	0.973239	1.6	170.385	0.280474	0.719526	3.49637e-08
2.9097e-09	2.62221e-09	4.36866e-17	1.14556e-25	2.60576e-08	8.53294e-09	6.82635e-09	8.53294e-09	7.45812e-09	0.808518	0.666667	0.973911	1.2	26.5651	0.8	0.2	2.53778e-08
2.15095e-09		0	0	0	0	0	0	0		1			90			0
4.64859e-09	3.92873e-09	2.03871e-16	8.00955e-25	5.21152e-08	1.90802e-08	1.14481e-08	1.94581e-08	1.61114e-08	0.943271	0.833333	1	1.07692	180	0.6	0.4	5.21152e-08
3.25016e-09	2.94569e-09	5.82489e-17	1.71583e-25	2.8293e-08	1.07934e-08	8.09506e-09	1.07934e-08	8.6119e-09	0.914407	0.888889	1	1.14286	135	0.75	0.25	2.8293e-08
7.17875e-09	5.02387e-09	4.07742e-16	2.04844e-24	7.59374e-08	2.73344e-08	2.04885e-08	2.77812e-08	2.27849e-08	0.888554	0.75	0.991048	1.03704	153.765	0.74955	0.25045	7.52576e-08
5.67009e-09	4.11394e-09	2.76682e-16	1.13825e-24	5.75119e-08	2.00825e-08	1.63194e-08	2.055e-08	1.87692e-08	1.05118	0.766667	0.98818	1.1875	170.444	0.812619	0.187381	5.68321e-08
2.84388e-09	2.48432e-09	4.36866e-17	1.08532e-25	2.38222e-08	8.09506e-09	5.39671e-09	8.53294e-09	7.45812e-09	0.967374	0.666667	1	1.2	135	0.666667	0.333333	2.38222e-08
3.0723e-09	2.84445e-09	7.28111e-17	2.07107e-25	2.92189e-08	1.14481e-08	7.63209e-09	1.14481e-08	9.62839e-09	1.07171	0.666667	1	1.25	90	0.666667	0.333333	2.92189e-08
3.12364e-09	2.74308e-09	1.16498e-16	3.19563e-25	3.6851e-08	1.14481e-08	1.14481e-08	1.20674e-08	1.21791e-08	1.07802	0.75	1	1.14286	180	1	0	3.6851e-08
4.55921e-09	3.40318e-09	2.03871e-16	6.9381e-25	4.98798e-08	1.59477e-08	1.28245e-08	1.70659e-08	1.61114e-08	1.02971	0.64	0.959113	1.27273	144.928	0.804163	0.195837	4.78404e-08
2.71985e-09	2.87399e-09	5.82489e-17	1.67406e-25	2.8293e-08	1.07934e-08	8.09506e-09	1.07934e-08	8.6119e-09	0.914407	0.888889	1	1.14286	135	0.75	0.25	2.8293e-08
2.85299e-09	2.65595e-09	2.91244e-17	7.7353e-26	2.06609e-08	8.44718e-09	4.82696e-09	8.53294e-09	6.08953e-09	0.857372	0.833333	1	1.33333	18.4349	0.571429	0.428571	2.06609e-08
7.59435e-09	5.23833e-09	3.05807e-16	1.60191e-24	6.73794e-08	2.46396e-08	1.71434e-08	2.55988e-08	1.97323e-08	0.846452	0.828571	0.989911	1.02439	169.17	0.695768	0.304232	6.66996e-08
5.52621e-09	4.17079e-09	1.74747e-16	7.28831e-25	5.11893e-08	1.7424e-08	1.37031e-08	1.90802e-08	1.49162e-08	0.838032	0.95	1	1.04348	167.179	0.786449	0.213551	5.11893e-08
2.87409e-09	2.52967e-09	8.73733e-17	2.21025e-25	3.59251e-08	1.32606e-08	8.44264e-09	1.3759e-08	1.05474e-08	0.850733	0.833333	0.981077	1.2	71.7778	0.636671	0.363329	3.52453e-08
2.46384e-09		0	0	1.30288e-08	5.39671e-09	2.69835e-09	5.39671e-09	0	0	0.75	1	0	135	0.5	0.5	1.30288e-08
2.72318e-09	2.38617e-09	1.45622e-17	3.47479e-26	1.52642e-08	3.81605e-09	3.81605e-09	5.39671e-09	4.30595e-09	0.785398	1	1	1	90	1	0	1.52642e-08
2.14844e-09		0	0	7.63209e-09	3.81605e-09	7.00997e-25	3.81605e-09	0	0	1	1		180	1.83697e-16	1	7.63209e-09
2.09793e-09		0	0	0	0	0	0	0		1			90			0
2.05978e-09		0	0	7.63209e-09	3.81605e-09	7.00997e-25	3.81605e-09	0	0	1	1		180	1.83697e-16	1	7.63209e-09
2.11366e-09		0	0	0	0	0	0	0		1			90			0
2.83553e-09	2.4781e-09	4.36866e-17	1.0826e-25	2.60576e-08	7.63209e-09	7.63209e-09	8.53294e-09	7.45812e-09	0.808518	0.777778	1	1	90	1	0	2.60576e-08
2.20525e-09	2.22878e-09	4.36866e-17	9.73679e-26	2.60576e-08	8.53294e-09	6.82635e-09	8.53294e-09	7.45812e-09	0.808518	0.666667	0.973911	1.2	63.4349	0.8	0.2	2.53778e-08
2.06085e-09		0	0	0	0	0	0	0		1			90			0
2.3284e-09		0	0	7.63209e-09	3.81605e-09	7.00997e-25	3.81605e-09	0	0	1	1		180	1.83697e-16	1	7.63209e-09
2.2725e-09		0	0	0	0	0	0	0		1			180			0
2.42842e-09	2.59349e-09	1.45622e-17	3.7767e-26	1.52642e-08	3.81605e-09	3.81605e-09	5.39671e-09	4.30595e-09	0.785398	1	1	1	180	1	0	1.52642e-08
1.21976e-08	7.17003e-09	9.46544e-16	6.78675e-24	1.19495e-07	4.3324e-08	2.82898e-08	4.35096e-08	3.47157e-08	0.833018	0.760417	0.955464	1.04	170.04	0.652983	0.347017	1.14173e-07
2.1461e-09		0	0	0	0	0	0	0		1			180			0
2.20526e-09		0	0	1.30288e-08	5.39671e-09	2.69835e-09	5.39671e-09	0	0	0.75	1	0	135	0.5	0.5	1.30288e-08
2.6021e-09	2.43285e-09	4.36866e-17	1.06283e-25	2.8293e-08	1.07934e-08	8.09507e-09	1.07934e-08	7.45812e-09	0.685805	0.888889	1	0.857143	135	0.750001	0.249999	2.8293e-08
2.44856e-09		0	0	1.30288e-08	5.39671e-09	2.69835e-09	5.39671e-09	0	0	0.75	1	0	135	0.5	0.5	1.30288e-08
3.34726e-09	2.93287e-09	1.01935e-16	2.98963e-25	3.6851e-08	1.07934e-08	1.07934e-08	1.20674e-08	1.13925e-08	0.943271	0.6875	1	1.16667	45	1	0	3.6851e-08
3.73747e-09	3.22723e-09	1.16498e-16	3.75965e-25	3.90864e-08	1.34918e-08	1.07934e-08	1.3759e-08	1.21791e-08	0.958244	0.8125	1	1.06667	135	0.8	0.2	3.90864e-08
2.37845e-09	2.2362e-09	1.45622e-17	3.25641e-26	1.30288e-08	5.39671e-09	2.69835e-09	5.39671e-09	4.30595e-09	1.07802	0.75	1	2	45	0.5	0.5	1.30288e-08
2.3512e-09		0	0	7.63209e-09	3.81605e-09	7.00997e-25	3.81605e-09	0	0	1	1		180	1.83697e-16	1	7.63209e-09
3.06257e-09	2.74176e-09	4.36866e-17	1.19778e-25	2.15868e-08	7.63209e-09	7.63209e-09	7.63209e-09	7.45812e-09	1.1781	0.555556	1	1.5	180	1	0	2.15868e-08
2.61259e-09	2.48293e-09	1.45622e-17	3.6157e-26	1.30288e-08	5.39671e-09	2.69835e-09	5.39671e-09	4.30595e-09	1.07802	0.75	1	2	45	0.5	0.5	1.30288e-08
2.53551e-09	2.7899e-09	1.45622e-17	4.06271e-26	1.52642e-08	3.81605e-09	3.81605e-09	5.39671e-09	4.30595e-09	0.785398	1	1	1	180	1	0	1.52642e-08
4.92471e-09	3.71752e-09	1.60184e-16	5.95488e-25	4.89539e-08	1.52642e-08	1.14481e-08	1.70659e-08	1.42812e-08	0.839954	0.9	1	1	180	0.75	0.25	4.89539e-08
2.74543e-09	2.52981e-09	4.36866e-17	1.10519e-25	2.38222e-08	8.45927e-09	5.29933e-09	8.53294e-09	7.45812e-09	0.967374	0.555556	0.971463	1.5	55.9007	0.626452	0.373548	2.31424e-08
2.26351e-09		0	0	0	0	0	0	0		1			180			0
4.83399e-09	3.50959e-09	2.47558e-16	8.68826e-25	5.75119e-08	2.03682e-08	1.70446e-08	2.055e-08	1.77539e-08	0.940526	0.766667	0.98818	1.0625	150.572	0.836821	0.163179	5.68321e-08
