PAZCenter	PAZAverage	PAArea	PAVolume	PAPerimeter	PALength	PAWidth	PAMaxDistance	PACEDiameter	PACircularity	PARectangularity	PAConvexity	PASolidity	PAMajorAngle	PAAspectRatio	PAElongation	PAHullPerimeter
2.48937e-09	1.88909e-09	1.53186e-16	2.89382e-25	4.83912e-08	1.66046e-08	1.24416e-08	1.66052e-08	1.39657e-08	0.822043	0.6875	0.91848	1.06667	134.506	0.749282	0.250718	4.44464e-08
1.39803e-09	1.43508e-09	1.91482e-17	2.74792e-26	1.8898e-08	5.87084e-09	3.91389e-09	6.18841e-09	4.93764e-09	0.673765	0.75	0.914214	1	180	0.666667	0.333333	1.72768e-08
3.96931e-09	2.76075e-09	2.94882e-16	8.14096e-25	6.79607e-08	2.35607e-08	1.58173e-08	2.38073e-08	1.93767e-08	0.802311	0.735043	0.938681	1	178.791	0.671341	0.328659	6.37934e-08
1.52855e-09	1.45581e-09	4.21261e-17	6.13276e-26	2.62509e-08	9.4824e-09	7.67559e-09	9.78474e-09	7.3237e-09	0.768196	0.9	0.98672	1	22.5898	0.809457	0.190543	2.59023e-08
1.95527e-09	2.71542e-09	6.16572e-16	1.67425e-24	1.27422e-07	4.53079e-08	1.8459e-08	4.55174e-08	2.80186e-08	0.477204	0.474432	0.850264	0.889503	149.037	0.407412	0.592588	1.08342e-07
1.60551e-09	1.32958e-09	6.51039e-17	8.65606e-26	3.22608e-08	8.70573e-09	8.70573e-09	1.05385e-08	9.10455e-09	0.786079	0.555556	0.942853	1.17241	57.5574	1	-7.22928e-10	3.04172e-08
1.23962e-09	1.3629e-09	6.51039e-17	8.87302e-26	3.77959e-08	1.14098e-08	7.04254e-09	1.14109e-08	9.10455e-09	0.5727	0.555556	0.795552	1.0625	120.167	0.617238	0.382762	3.00686e-08
1.58712e-09	1.55313e-09	7.27632e-17	1.13011e-25	3.22608e-08	9.72719e-09	8.32973e-09	1.05385e-08	9.62523e-09	0.878559	0.611111	0.942853	1.15152	135.57	0.856335	0.143665	3.04172e-08
2.3429e-09	1.79624e-09	1.26378e-16	2.27006e-25	4.56237e-08	1.48285e-08	1.23513e-08	1.49037e-08	1.2685e-08	0.762959	0.714286	0.913251	0.985075	118.955	0.832939	0.167061	4.16659e-08
2.42712e-09	2.88926e-09	7.35291e-16	2.12445e-24	1.3019e-07	4.44177e-08	2.37873e-08	4.51796e-08	3.05974e-08	0.54515	0.685619	0.880384	0.878719	7.11247	0.535536	0.464464	1.14617e-07
1.36162e-09	1.28309e-09	2.29779e-17	2.94826e-26	2.00443e-08	8.73807e-09	4.36903e-09	8.75173e-09	5.40891e-09	0.718683	0.666667	0.982607	1.2	150.233	0.5	0.5	1.96957e-08
1.31958e-09	1.39307e-09	8.42521e-17	1.17369e-25	4.40025e-08	1.5717e-08	7.92193e-09	1.61374e-08	1.03573e-08	0.546809	0.6	0.92078	0.956522	0.928795	0.504037	0.495963	4.05166e-08
1.90596e-09	1.72163e-09	8.42521e-17	1.45051e-25	3.45535e-08	1.25044e-08	9.7398e-09	1.25306e-08	1.03573e-08	0.88676	0.833333	0.989911	1.02326	137.637	0.778909	0.221091	3.42049e-08
1.74712e-09	1.43473e-09	3.44668e-17	4.94505e-26	2.67257e-08	1.17417e-08	3.91389e-09	1.17417e-08	6.62454e-09	0.606389	0.619048	0.981552	1.28571	180	0.333333	0.666667	2.62327e-08
2.62628e-09	2.06607e-09	1.83823e-16	3.7979e-25	5.23051e-08	1.85412e-08	1.37859e-08	1.85652e-08	1.52987e-08	0.844347	0.6875	0.957248	1.04348	158.647	0.743527	0.256473	5.0069e-08
6.52608e-09	3.43081e-09	6.93165e-16	2.37812e-24	1.32957e-07	3.4808e-08	2.89026e-08	3.52794e-08	2.9708e-08	0.492746	0.592593	0.781434	0.863962	43.067	0.830345	0.169655	1.03897e-07
1.3617e-09	1.51552e-09	2.68075e-17	4.06273e-26	2.51046e-08	5.87084e-09	5.87084e-09	8.30262e-09	5.84229e-09	0.534516	0.875	0.935423	0.777778	90	1	0	2.34834e-08
1.9004e-09	1.51517e-09	4.97853e-17	7.54333e-26	2.94933e-08	1.1902e-08	6.12807e-09	1.19036e-08	7.9617e-09	0.719226	0.571429	0.959643	1.2381	10.4272	0.514879	0.485121	2.8303e-08
4.965e-09	3.24533e-09	3.56157e-16	1.15584e-24	7.28243e-08	2.71292e-08	1.79864e-08	2.73973e-08	2.12949e-08	0.843915	0.653333	0.959339	1.06897	171.979	0.662988	0.337012	6.98632e-08
1.25342e-09	1.26574e-09	1.53186e-17	1.93894e-26	2.00443e-08	7.93522e-09	4.37295e-09	8.0687e-09	4.41636e-09	0.479122	0.6	0.942809	0.8	155.527	0.551081	0.448919	1.8898e-08
1.84532e-09	1.78351e-09	1.26378e-16	2.25397e-25	4.72449e-08	1.5255e-08	1.11452e-08	1.52842e-08	1.2685e-08	0.711496	0.678571	0.88767	1.01538	136.647	0.730592	0.269408	4.19379e-08
2.34433e-09	1.64964e-09	1.68504e-16	2.77972e-25	6.17541e-08	1.71158e-08	1.34248e-08	1.80422e-08	1.46474e-08	0.555251	0.652778	0.806077	1	67.8386	0.784353	0.215647	4.97786e-08
2.42803e-09	1.79209e-09	1.22549e-16	2.19617e-25	4.28562e-08	1.56824e-08	9.89774e-09	1.57774e-08	1.24913e-08	0.838478	0.685185	0.946805	1.06667	179.165	0.631136	0.368864	4.05764e-08
1.30102e-09	1.34699e-09	1.91482e-17	2.57925e-26	1.61304e-08	5.94006e-09	4.3316e-09	6.18841e-09	4.93764e-09	0.924799	0.666667	0.978387	1.25	34.722	0.729217	0.270783	1.57818e-08
1.62233e-09	1.38765e-09	1.91482e-17	2.65711e-26	1.61304e-08	6.15482e-09	3.56412e-09	6.18841e-09	4.93764e-09	0.924799	0.666667	0.978387	1.25	155.593	0.579078	0.420922	1.57818e-08
2.30331e-09	1.87242e-09	9.19114e-17	1.72097e-25	3.84674e-08	1.3984e-08	1.05106e-08	1.41117e-08	1.08178e-08	0.780536	0.761905	0.965304	0.979592	154.027	0.751616	0.248384	3.71328e-08
1.90308e-09	1.55047e-09	5.74446e-17	8.9066e-26	3.11145e-08	9.80184e-09	8.72526e-09	9.97851e-09	8.55224e-09	0.745649	0.633333	0.903078	1.03448	112.108	0.890166	0.109834	2.80988e-08
9.99646e-10	1.91436e-09	5.3232e-16	1.01905e-24	1.42406e-07	4.72863e-08	1.70224e-08	4.73322e-08	2.6034e-08	0.329857	0.453416	0.885839	0.850153	156.429	0.359987	0.640013	1.26149e-07
1.66503e-09	1.26903e-09	1.14889e-17	1.45798e-26	2.11907e-08	9.76976e-09	2.27861e-09	9.78474e-09	3.82468e-09	0.321514	0.75	0.983548	0.857143	3.1701	0.233231	0.766769	2.0842e-08
2.72005e-09	1.84896e-09	1.22549e-16	2.26587e-25	4.00886e-08	1.48089e-08	1.10607e-08	1.49037e-08	1.24913e-08	0.958244	0.791667	0.982607	1.10345	163.267	0.746898	0.253102	3.93914e-08
1.21262e-09	1.58298e-09	2.1829e-16	3.45549e-25	8.4566e-08	3.08094e-08	1.05324e-08	3.09421e-08	1.66714e-08	0.383576	0.4375	1.06088	0.883721	156.257	0.341858	0.658142	8.97144e-08
3.47017e-09	2.35542e-09	2.1063e-16	4.96124e-25	5.45978e-08	1.80216e-08	1.48305e-08	1.80422e-08	1.63763e-08	0.887932	0.8125	0.974459	1.02804	170.207	0.822927	0.177073	5.32034e-08
4.92517e-09	3.10615e-09	4.44238e-16	1.37987e-24	8.29448e-08	3.15116e-08	1.86934e-08	3.15548e-08	2.37828e-08	0.811424	0.747059	0.961444	1.02655	4.12634	0.593222	0.406778	7.97467e-08
2.19097e-09	1.56429e-09	6.51039e-17	1.01841e-25	3.22608e-08	9.68791e-09	8.85556e-09	9.97851e-09	9.10455e-09	0.786079	0.555556	0.918126	1.09677	115.172	0.914084	0.0859161	2.96195e-08
2.05888e-09	1.8071e-09	9.57411e-17	1.73013e-25	4.62952e-08	1.77695e-08	8.25623e-09	1.80422e-08	1.10409e-08	0.561353	0.66	0.970743	1.04167	2.55521	0.464629	0.535371	4.49408e-08
1.28943e-09	1.26527e-09	7.65928e-18	9.69108e-27	1.8898e-08	8.50042e-09	3.81662e-09	8.75173e-09	3.12284e-09	0.269506	0.533333	1.09523	0.4	102.801	0.448991	0.551009	2.06976e-08
1.76546e-09	1.64818e-09	8.80818e-17	1.45175e-25	3.34072e-08	1.20757e-08	8.3784e-09	1.23768e-08	1.05901e-08	0.991782	0.714286	0.985242	1.31429	174.229	0.693823	0.306177	3.29142e-08
1.60793e-09	1.50568e-09	7.27632e-17	1.09558e-25	3.45535e-08	1.18468e-08	8.07348e-09	1.19036e-08	9.62523e-09	0.765838	0.685714	0.944112	1.05556	176.141	0.681492	0.318508	3.26224e-08
2.9796e-09	2.06552e-09	1.72334e-16	3.5596e-25	5.11588e-08	1.60605e-08	1.31e-08	1.76125e-08	1.48129e-08	0.827447	0.6375	0.954579	1.02273	149.716	0.815663	0.184337	4.88351e-08
1.90309e-09	1.48283e-09	3.82964e-17	5.67869e-26	2.55794e-08	9.76912e-09	5.97198e-09	9.78474e-09	6.98287e-09	0.735509	0.5	0.941556	1.33333	3.23698	0.611311	0.388689	2.40844e-08
3.45303e-09	2.41017e-09	1.91482e-16	4.61504e-25	5.34515e-08	1.85642e-08	1.42903e-08	1.85652e-08	1.56142e-08	0.842206	0.75	0.963253	0.990099	160.971	0.769778	0.230222	5.14873e-08
1.72765e-09	1.42602e-09	3.44668e-17	4.91503e-26	2.83469e-08	8.6228e-09	5.88629e-09	8.75173e-09	6.62454e-09	0.539012	0.65	0.804738	1	36.412	0.682642	0.317358	2.28118e-08
1.91539e-09	1.59737e-09	2.68075e-17	4.28215e-26	1.8898e-08	7.75742e-09	4.14051e-09	7.82779e-09	5.84229e-09	0.943271	0.666667	0.981552	1.27273	7.68813	0.533749	0.466251	1.85493e-08
2.73615e-09	2.01244e-09	1.72334e-16	3.46812e-25	4.83912e-08	1.48952e-08	1.24021e-08	1.61374e-08	1.48129e-08	0.924799	0.666667	0.957377	1.11111	154.871	0.832625	0.167375	4.63287e-08
2.44682e-09	1.70983e-09	1.49356e-16	2.55373e-25	4.83912e-08	1.95572e-08	9.91716e-09	1.95695e-08	1.37901e-08	0.801492	0.651515	0.959186	1.11429	2.02876	0.507085	0.492915	4.64162e-08
2.72082e-09	1.9296e-09	1.87652e-16	3.62094e-25	5.39263e-08	1.91079e-08	1.30793e-08	1.92737e-08	1.54572e-08	0.810891	0.6875	0.929285	1.05376	148.516	0.684496	0.315504	5.01129e-08
3.71413e-09	2.654e-09	2.64245e-16	7.01307e-25	6.17541e-08	2.22804e-08	1.6092e-08	2.23126e-08	1.83425e-08	0.870734	0.685185	0.948533	1.06977	161.666	0.72225	0.27775	5.85758e-08
1.53083e-09	1.49584e-09	3.82964e-17	5.72852e-26	2.62509e-08	1.01292e-08	4.68233e-09	1.05385e-08	6.98287e-09	0.69836	0.888889	0.98672	1.11111	174.22	0.462263	0.537737	2.59023e-08
2.02157e-09	1.59741e-09	1.53186e-16	2.44701e-25	5.34515e-08	1.79067e-08	1.25043e-08	1.80422e-08	1.39657e-08	0.673765	0.625	0.89905	0.963855	42.3734	0.698301	0.301699	4.80556e-08
1.34947e-09	1.40708e-09	4.59557e-17	6.46633e-26	2.94933e-08	9.75541e-09	8.28538e-09	9.97851e-09	7.64935e-09	0.663901	0.5	0.945223	1.04348	138.693	0.849312	0.150688	2.78777e-08
1.60334e-09	1.48817e-09	4.59557e-17	6.83901e-26	2.94933e-08	9.79398e-09	5.88474e-09	1.05385e-08	7.64935e-09	0.663901	0.791667	0.933212	0.923077	179.864	0.600852	0.399148	2.75235e-08
2.03085e-09	1.54757e-09	3.44668e-17	5.33397e-26	2.83469e-08	9.68969e-09	6.92881e-09	9.78474e-09	6.62454e-09	0.539012	0.64	0.930511	0.857143	134.862	0.71507	0.28493	2.63771e-08
2.56629e-09	2.0463e-09	1.57015e-16	3.213e-25	4.95376e-08	1.52783e-08	1.38363e-08	1.67202e-08	1.41392e-08	0.804048	0.652778	0.938756	1.03797	134.195	0.90562	0.0943796	4.65037e-08
3.43455e-09	2.32258e-09	3.75305e-16	8.71676e-25	8.17984e-08	2.79654e-08	1.9071e-08	2.80192e-08	2.18599e-08	0.704862	0.7	0.8961	1.01554	15.6451	0.681948	0.318052	7.32996e-08
2.11977e-09	1.76953e-09	7.27632e-17	1.28757e-25	3.50284e-08	1.31261e-08	7.90196e-09	1.31276e-08	9.62523e-09	0.745216	0.685714	0.92386	1.05556	154.295	0.602002	0.397998	3.23613e-08
1.56559e-09	1.7941e-09	3.52327e-16	6.32112e-25	9.12474e-08	2.94194e-08	1.5102e-08	2.99355e-08	2.11801e-08	0.531759	0.666667	0.839973	0.924623	3.80231	0.513336	0.486664	7.66454e-08
3.26483e-09	2.18715e-09	1.99141e-16	4.35553e-25	5.34515e-08	1.66359e-08	1.48817e-08	1.80422e-08	1.59234e-08	0.875895	0.7375	0.964687	1.04	153.373	0.894557	0.105443	5.1564e-08
1.80741e-09	1.5592e-09	5.3615e-17	8.35965e-26	2.67257e-08	9.74412e-09	7.12054e-09	9.78474e-09	8.26225e-09	0.943271	0.76	0.986956	1.12	132.092	0.730752	0.269248	2.63771e-08
1.28242e-09	1.2558e-09	2.29779e-17	2.88557e-26	2.16655e-08	8.06851e-09	3.79046e-09	8.0687e-09	5.40891e-09	0.615152	0.6	1.08973	1.5	104.428	0.469784	0.530216	2.36096e-08
2.0339e-09	1.62819e-09	7.65928e-17	1.24708e-25	3.29323e-08	9.78474e-09	7.82779e-09	1.14109e-08	9.87527e-09	0.887468	0.933333	1	1.05263	90	0.8	0.2	3.29323e-08
1.30994e-09	2.11517e-09	3.44668e-16	7.29031e-25	1.21652e-07	3.55465e-08	1.28545e-08	3.57109e-08	2.09486e-08	0.292667	0.631579	1.19878	1.04046	3.9623	0.361626	0.638374	1.45833e-07
5.60746e-09	3.44476e-09	3.33179e-16	1.14772e-24	7.12031e-08	2.37206e-08	1.78685e-08	2.42061e-08	2.05965e-08	0.825828	0.730769	0.932164	1.03571	175.428	0.753288	0.246712	6.6373e-08
1.14844e-08	5.81161e-09	1.11443e-15	6.47661e-24	1.92356e-07	4.51401e-08	4.08811e-08	4.61856e-08	3.76687e-08	0.378487	0.563327	0.808594	0.873874	24.1699	0.905651	0.0943493	1.55538e-07
2.03285e-09	1.63048e-09	5.74446e-17	9.36622e-26	2.90184e-08	1.0043e-08	5.99741e-09	1.05385e-08	8.55224e-09	0.857257	0.791667	0.980368	1.2	175.837	0.597171	0.402829	2.84488e-08
1.45354e-09	1.37614e-09	9.19114e-17	1.26483e-25	4.56237e-08	1.68041e-08	9.48734e-09	1.68343e-08	1.08178e-08	0.554879	0.4375	0.920344	0.941176	128.968	0.564583	0.435417	4.19895e-08
5.5073e-09	3.22387e-09	4.51898e-16	1.45686e-24	8.57123e-08	3.10523e-08	1.95061e-08	3.18568e-08	2.3987e-08	0.772972	0.652406	0.931742	1.03965	175.386	0.628168	0.371832	7.98618e-08
2.10042e-09	1.68406e-09	4.97853e-17	8.38416e-26	2.67257e-08	9.74412e-09	7.12054e-09	9.78474e-09	7.9617e-09	0.875895	0.76	0.986956	1.04	132.092	0.730752	0.269248	2.63771e-08
1.39305e-09	1.32446e-09	2.29779e-17	3.04332e-26	1.8898e-08	6.18817e-09	5.55307e-09	6.18841e-09	5.40891e-09	0.808518	0.5625	0.944657	1.09091	108.937	0.897369	0.102631	1.78521e-08
5.2533e-09	3.09034e-09	4.63387e-16	1.43202e-24	8.61871e-08	2.70257e-08	2.21636e-08	2.72571e-08	2.429e-08	0.783914	0.71978	0.918073	1.01255	151.491	0.820091	0.179909	7.91261e-08
4.14363e-09	2.44319e-09	2.79564e-16	6.83029e-25	6.40468e-08	2.17624e-08	1.55786e-08	2.18793e-08	1.88667e-08	0.856438	0.731481	0.941744	1.05797	163.769	0.715848	0.284152	6.03157e-08
2.0311e-09	1.60841e-09	6.89336e-17	1.10873e-25	3.34072e-08	1.20488e-08	8.71722e-09	1.23768e-08	9.36851e-09	0.776177	0.657143	0.95263	1.05882	148.345	0.723492	0.276508	3.18247e-08
1.82112e-09	1.55213e-09	3.44668e-17	5.34971e-26	2.16655e-08	8.05957e-09	6.14062e-09	8.0687e-09	6.62454e-09	0.922727	0.65	0.983909	1.125	11.3099	0.761905	0.238095	2.13169e-08
1.39155e-09	1.54901e-09	3.44668e-17	5.33895e-26	2.94933e-08	9.9308e-09	6.18623e-09	9.97851e-09	6.62454e-09	0.497925	0.583333	0.870703	0.947368	16.9152	0.622934	0.377066	2.56799e-08
1.59937e-09	1.43053e-09	4.21261e-17	6.02628e-26	2.55794e-08	7.16344e-09	7.16344e-09	8.0687e-09	7.3237e-09	0.809059	0.56	0.96932	1.22222	41.4375	1	2.49044e-09	2.47946e-08
1.36037e-09	1.53633e-09	7.65928e-18	1.17672e-26	1.45092e-08	6.09279e-09	2.50455e-09	6.18841e-09	3.12284e-09	0.457204	0.875	1	0.8	171.65	0.411069	0.588931	1.45092e-08
3.28823e-09	2.16632e-09	1.30208e-16	2.82072e-25	4.28562e-08	1.47804e-08	1.24059e-08	1.49037e-08	1.28758e-08	0.890883	0.75	0.976992	1.01493	149.429	0.839347	0.160653	4.18701e-08
4.69012e-09	2.86275e-09	2.22119e-16	6.35873e-25	5.50727e-08	1.9662e-08	1.4313e-08	1.96671e-08	1.6817e-08	0.920288	0.75	0.974679	1.05455	172.987	0.727951	0.272049	5.36782e-08
2.38773e-09	1.79886e-09	9.95707e-17	1.79114e-25	3.61747e-08	1.189e-08	9.71764e-09	1.23768e-08	1.12595e-08	0.956161	0.714286	0.967097	1.13043	173.286	0.817298	0.182702	3.49845e-08
2.44242e-09	1.83104e-09	8.80818e-17	1.61281e-25	3.61747e-08	1.12391e-08	9.13422e-09	1.23768e-08	1.05901e-08	0.845835	0.642857	0.95534	1.09524	158.99	0.812718	0.187282	3.45592e-08
3.39359e-09	2.14194e-09	1.76164e-16	3.77331e-25	4.72449e-08	1.63067e-08	1.30363e-08	1.67202e-08	1.49766e-08	0.991782	0.722222	0.985242	1.09524	146.675	0.799448	0.200552	4.65476e-08
2.43197e-09	1.59746e-09	1.14889e-17	1.83531e-26	1.84231e-08	7.96253e-09	2.43451e-09	8.0687e-09	3.82468e-09	0.425366	0.9	1	0.857143	175.269	0.305746	0.694254	1.84231e-08
5.92386e-09	3.52456e-09	4.36579e-16	1.53875e-24	8.61871e-08	3.21929e-08	1.8599e-08	3.22748e-08	2.35769e-08	0.738564	0.657754	0.934588	1	161.881	0.577738	0.422262	8.05495e-08
2.44605e-09	1.88109e-09	1.14889e-16	2.16117e-25	4.56237e-08	1.57074e-08	1.08251e-08	1.57774e-08	1.20947e-08	0.693599	0.685185	0.901134	1	167.474	0.689175	0.310825	4.1113e-08
2.19429e-09	1.62496e-09	4.59557e-17	7.46761e-26	2.67257e-08	1.05321e-08	5.67136e-09	1.05385e-08	7.64935e-09	0.808518	0.708333	0.981552	1.09091	160.198	0.538485	0.461515	2.62327e-08
1.79205e-09	1.45433e-09	3.82964e-17	5.56958e-26	2.78721e-08	9.93606e-09	6.04377e-09	9.97851e-09	6.98287e-09	0.619482	0.708333	0.969803	0.909091	173.977	0.608266	0.391734	2.70304e-08
1.60976e-09	1.50507e-09	1.91482e-17	2.88194e-26	1.61304e-08	6.06596e-09	4.12368e-09	6.18841e-09	4.93764e-09	0.924799	0.666667	0.978387	1.25	172.982	0.679806	0.320194	1.57818e-08
1.35436e-09	1.3803e-09	5.3615e-17	7.40049e-26	2.99553e-08	1.13522e-08	6.26994e-09	1.14109e-08	8.26225e-09	0.750845	0.566667	0.923033	1.16667	126.776	0.552311	0.447689	2.76497e-08
1.32136e-09	1.53214e-09	7.65928e-18	1.17351e-26	2.11907e-08	9.96677e-09	1.89808e-09	9.97851e-09	3.12284e-09	0.214343	0.583333	0.960282	0.8	165.911	0.190441	0.809559	2.0349e-08
2.60955e-09	2.01537e-09	1.0723e-16	2.16108e-25	4.1235e-08	1.41111e-08	1.02356e-08	1.42468e-08	1.16846e-08	0.792492	0.75	0.953168	0.982456	171.968	0.725358	0.274642	3.93038e-08
1.66425e-09	1.5342e-09	4.59557e-17	7.05053e-26	2.83469e-08	9.55417e-09	6.15482e-09	9.78474e-09	7.64935e-09	0.718683	0.466667	0.93753	1.14286	155.593	0.644203	0.355797	2.65761e-08
4.5267e-09	2.86427e-09	7.5061e-16	2.14995e-24	1.60107e-07	3.5836e-08	3.05415e-08	3.65588e-08	3.09145e-08	0.36796	0.680921	0.806629	0.937799	85.8884	0.852258	0.147742	1.29147e-07
1.6617e-09	1.47173e-09	3.06371e-17	4.50897e-26	2.28118e-08	9.74682e-09	4.24295e-09	9.78474e-09	6.24567e-09	0.739839	0.722222	0.984718	1.06667	5.04553	0.435316	0.564684	2.24632e-08
1.30764e-09	1.23266e-09	3.44668e-17	4.2486e-26	2.28118e-08	7.14576e-09	5.68483e-09	8.0687e-09	6.62454e-09	0.832319	0.6	0.934465	1.125	138.291	0.795553	0.204447	2.13169e-08
4.98453e-09	3.17614e-09	3.2552e-16	1.0339e-24	6.95819e-08	2.47393e-08	1.91099e-08	2.47536e-08	2.03584e-08	0.844879	0.746154	0.968681	1.0119	163.513	0.772449	0.227551	6.74026e-08
3.94539e-09	2.53203e-09	2.52756e-16	6.39987e-25	5.89866e-08	1.92654e-08	1.67868e-08	1.9957e-08	1.79393e-08	0.912863	0.727273	0.967196	1.056	169.887	0.871345	0.128655	5.70515e-08
2.65164e-09	1.89984e-09	1.30208e-16	2.47375e-25	4.56237e-08	1.37939e-08	1.23046e-08	1.41117e-08	1.28758e-08	0.786079	0.696429	0.893492	1.04615	139.558	0.892028	0.107972	4.07644e-08
1.4997e-09	1.33535e-09	3.06371e-17	4.09113e-26	2.60542e-08	9.72089e-09	5.06777e-09	9.78474e-09	6.24567e-09	0.567155	0.6	0.875553	1	120.321	0.521327	0.478673	2.28118e-08
1.74665e-09	1.52902e-09	8.04225e-17	1.22967e-25	3.89423e-08	1.25104e-08	9.66625e-09	1.31276e-08	1.01191e-08	0.666415	0.571429	0.893123	1	44.2044	0.772658	0.227342	3.47802e-08
1.28786e-09	1.296e-09	1.14889e-17	1.48896e-26	1.61304e-08	5.42204e-09	4.34476e-09	5.53508e-09	3.82468e-09	0.554879	0.777778	0.899495	0.857143	123.401	0.801314	0.198686	1.45092e-08
2.08191e-09	1.7623e-09	9.57411e-17	1.68724e-25	4.28562e-08	1.44751e-08	9.97311e-09	1.49037e-08	1.10409e-08	0.655061	0.625	0.924474	1.06383	9.42506	0.688984	0.311016	3.96194e-08
2.40073e-09	1.7424e-09	1.14889e-16	2.00183e-25	4.56237e-08	1.62854e-08	8.68971e-09	1.67202e-08	1.20947e-08	0.693599	0.507937	0.922024	1.11111	146.349	0.53359	0.46641	4.20661e-08
