PAZCenter	PAZAverage	PAArea	PAVolume	PAPerimeter	PALength	PAWidth	PAMaxDistance	PACEDiameter	PACircularity	PARectangularity	PAConvexity	PASolidity	PAMajorAngle	PAAspectRatio	PAElongation	PAHullPerimeter
1.81029e-09	1.41788e-09	6.82442e-17	9.67618e-26	3.00665e-08	1.02418e-08	7.88825e-09	1.02698e-08	9.32155e-09	0.948661	0.75	0.968693	1.1	116.736	0.770199	0.229801	2.91252e-08
3.89803e-09	2.50994e-09	2.04733e-16	5.13867e-25	5.41196e-08	1.7877e-08	1.54013e-08	1.81332e-08	1.61454e-08	0.87839	0.76	0.959687	1.00763	141.303	0.861513	0.138487	5.19379e-08
3.03398e-09	2.20934e-09	1.48896e-16	3.28963e-25	4.70746e-08	1.49954e-08	1.34038e-08	1.51509e-08	1.37688e-08	0.844347	0.805556	0.94901	1	115.356	0.893862	0.106138	4.46743e-08
1.21784e-09	1.12755e-09	1.2408e-17	1.39907e-26	1.65808e-08	6.30125e-09	4.72594e-09	6.35029e-09	3.97472e-09	0.567155	0.833333	0.981077	0.8	116.565	0.75	0.25	1.6267e-08
2.31599e-09		0	0	1.76125e-08	8.80626e-09	1.61768e-24	8.80626e-09	0	0	1	1		180	1.83697e-16	1	1.76125e-08
1.94356e-09	1.80732e-09	1.55101e-17	2.80316e-26	2.01033e-08	8.88767e-09	2.13454e-09	8.98066e-09	4.44387e-09	0.482267	0.916667	1	1.11111	176.942	0.240169	0.759831	2.01033e-08
2.92791e-09	2.14591e-09	1.73713e-16	3.72771e-25	4.7502e-08	1.50199e-08	1.25294e-08	1.59488e-08	1.4872e-08	0.967426	0.666667	0.966974	1.10891	134.115	0.834187	0.165813	4.59332e-08
3.60836e-09	2.33997e-09	2.14039e-16	5.00844e-25	5.51513e-08	1.73449e-08	1.57448e-08	1.76125e-08	1.65083e-08	0.88428	0.77	0.950491	1.03759	114.708	0.907753	0.0922468	5.24209e-08
2.15652e-09		0	0	1.76125e-08	8.80626e-09	1.61768e-24	8.80626e-09	0	0	1	1		180	1.83697e-16	1	1.76125e-08
2.80928e-09	2.02492e-09	1.58203e-16	3.20347e-25	4.45838e-08	1.47236e-08	1.41835e-08	1.50481e-08	1.41926e-08	1.00016	0.777778	0.98301	1.12088	147.524	0.963317	0.0366827	4.38263e-08
2.51941e-09	1.91874e-09	1.55101e-16	2.97598e-25	4.81063e-08	1.66156e-08	1.2696e-08	1.66156e-08	1.40528e-08	0.842206	0.819444	0.948466	1.02041	147.844	0.764104	0.235896	4.56272e-08
1.31976e-09	1.29438e-09	3.10201e-17	4.01518e-26	2.30215e-08	7.62594e-09	5.53527e-09	7.87656e-09	6.28459e-09	0.735509	0.7	0.909363	1.05263	12.0728	0.725847	0.274153	2.09349e-08
2.01967e-09	1.52933e-09	8.68563e-17	1.32832e-25	3.40163e-08	1.05984e-08	1.05827e-08	1.11391e-08	1.05161e-08	0.943271	0.673469	0.972329	1.09804	89.4915	0.998525	0.00147481	3.3075e-08
2.15035e-09	1.58526e-09	9.61623e-17	1.52442e-25	4.14887e-08	1.37182e-08	8.77876e-09	1.41997e-08	1.10652e-08	0.70203	0.642857	0.882109	1.05085	45.954	0.639937	0.360063	3.65975e-08
1.44993e-09	1.29586e-09	3.72241e-17	4.82373e-26	2.86074e-08	9.68346e-09	8.18001e-09	9.96315e-09	6.88442e-09	0.571581	0.84	0.933486	0.827586	121.392	0.844741	0.155259	2.67046e-08
3.47182e-09	2.28236e-09	2.01631e-16	4.60194e-25	5.20562e-08	1.77233e-08	1.44271e-08	1.79613e-08	1.60226e-08	0.935022	0.707071	0.96835	1.09244	159.352	0.814017	0.185983	5.04086e-08
2.07614e-09		0	0	1.76125e-08	8.80626e-09	1.61768e-24	8.80626e-09	0	0	1	1	0	180	1.83697e-16	1	1.76125e-08
3.08622e-09	2.2767e-09	1.83019e-16	4.16679e-25	4.91381e-08	1.6474e-08	1.51148e-08	1.66156e-08	1.52652e-08	0.952509	0.82716	0.979241	1.06306	39.4911	0.917494	0.0825057	4.8118e-08
2.1771e-09	1.63499e-09	1.0857e-16	1.77511e-25	3.75388e-08	1.28786e-08	1.01578e-08	1.34133e-08	1.17574e-08	0.968188	0.714286	0.974925	1.11111	140.569	0.788738	0.211262	3.65975e-08
1.7722e-09		0	0	2.1135e-08	1.05675e-08	1.94122e-24	1.05675e-08	0	0	1	1	0	180	1.83697e-16	1	2.1135e-08
1.21286e-09	1.18159e-09	1.86121e-17	2.19918e-26	1.70082e-08	5.48406e-09	4.77614e-09	5.56957e-09	4.86802e-09	0.808518	0.5	0.955464	1.33333	118.488	0.870913	0.129087	1.62507e-08
1.34229e-09	1.30644e-09	4.34281e-17	5.67361e-26	2.6544e-08	9.48326e-09	7.85936e-09	9.48463e-09	7.43602e-09	0.774551	0.633333	0.966567	1.03704	157.222	0.828762	0.171238	2.56565e-08
3.08406e-09	2.19813e-09	1.79917e-16	3.95481e-25	5.20562e-08	1.6e-08	1.50987e-08	1.62379e-08	1.51353e-08	0.834327	0.733333	0.934345	1.0087	149.22	0.943668	0.0563316	4.86384e-08
2.24952e-09	1.78651e-09	1.20978e-16	2.16129e-25	4.10613e-08	1.27106e-08	1.27106e-08	1.28221e-08	1.24111e-08	0.901679	0.671875	0.947105	1.08333	98.3851	1	3.84819e-10	3.88894e-08
3.41427e-09	2.41599e-09	1.89223e-16	4.5716e-25	5.16288e-08	1.61992e-08	1.4952e-08	1.73463e-08	1.55218e-08	0.892068	0.777778	0.964009	1.02521	44.9162	0.923008	0.0769923	4.97706e-08
2.1512e-09	1.77696e-09	9.92643e-17	1.76389e-25	3.71115e-08	1.27672e-08	1.0761e-08	1.28221e-08	1.12422e-08	0.905705	0.791667	0.971134	1.08475	158.748	0.842867	0.157133	3.60402e-08
2.96873e-09	1.95145e-09	6.51422e-17	1.27122e-25	3.56524e-08	1.42553e-08	5.8305e-09	1.45237e-08	9.10723e-09	0.644013	0.888889	1	0.976744	176.995	0.409005	0.590995	3.56524e-08
