PAZCenter	PAZAverage	PAArea	PAVolume	PAPerimeter	PALength	PAWidth	PAMaxDistance	PACEDiameter	PACircularity	PARectangularity	PAConvexity	PASolidity	PAMajorAngle	PAAspectRatio	PAElongation	PAHullPerimeter
3.19353e-09	2.8189e-09	7.74737e-17	2.1839e-25	3.21265e-08	9.40964e-09	9.40964e-09	1.05203e-08	9.93189e-09	0.943271	0.6875	1	1.16667	45	1	0	3.21265e-08
2.4341e-09	2.54165e-09	2.21353e-17	5.62602e-26	1.99609e-08	6.65362e-09	3.32681e-09	7.43897e-09	5.30882e-09	0.698132	1	1	1	90	0.5	0.5	1.99609e-08
3.95296e-09	3.47852e-09	6.6406e-17	2.30995e-25	2.93705e-08	9.98043e-09	6.65362e-09	1.05203e-08	9.19515e-09	0.967374	0.833333	1	1.2	90	0.666667	0.333333	2.93705e-08
3.46808e-09	2.85852e-09	8.85413e-17	2.53097e-25	3.40753e-08	1.17621e-08	9.40964e-09	1.1995e-08	1.06176e-08	0.958244	0.8125	1	1.06667	135	0.8	0.2	3.40753e-08
2.92307e-09	2.45494e-09	3.3203e-17	8.15115e-26	2.27169e-08	7.43897e-09	5.95118e-09	7.43897e-09	6.50195e-09	0.808518	0.666667	0.973911	1.2	26.5651	0.8	0.2	2.21242e-08
3.21217e-09	2.78315e-09	7.74737e-17	2.15621e-25	3.21265e-08	9.40964e-09	9.40964e-09	1.05203e-08	9.93189e-09	0.943271	0.6875	1	1.16667	45	1	0	3.21265e-08
3.29141e-09	2.75723e-09	4.42707e-17	1.22064e-25	2.46657e-08	9.40964e-09	7.05723e-09	9.40964e-09	7.50781e-09	0.914407	0.888889	1	1.14286	135	0.75	0.25	2.46657e-08
5.33243e-09	4.1777e-09	1.54947e-16	6.47323e-25	4.73826e-08	1.74971e-08	1.14759e-08	1.79154e-08	1.40458e-08	0.867275	0.833333	1	1.12	80.6042	0.655872	0.344128	4.73826e-08
3.68261e-09	3.01079e-09	8.85413e-17	2.6658e-25	3.40753e-08	1.17621e-08	9.40964e-09	1.1995e-08	1.06176e-08	0.958244	0.8125	1	1.06667	135	0.8	0.2	3.40753e-08
3.81153e-09	3.14602e-09	9.9609e-17	3.13372e-25	3.68313e-08	1.34948e-08	1.04641e-08	1.37168e-08	1.12617e-08	0.922727	0.7	1	1.05882	114.358	0.775419	0.224581	3.68313e-08
5.26172e-09	3.90318e-09	2.43489e-16	9.50381e-25	5.67922e-08	1.93908e-08	1.77602e-08	1.93985e-08	1.76074e-08	0.948661	0.805556	0.989564	1.04762	29.3502	0.915907	0.0840927	5.61995e-08
2.93535e-09	2.54467e-09	5.53383e-17	1.40818e-25	2.74217e-08	1.05147e-08	7.39456e-09	1.05203e-08	8.39398e-09	0.924799	0.75	1	1.11111	110.301	0.703257	0.296743	2.74217e-08
2.74935e-09	2.36278e-09	3.3203e-17	7.84514e-26	2.27169e-08	1.05203e-08	4.20812e-09	1.05203e-08	6.50195e-09	0.808518	0.75	1	1.5	18.4349	0.4	0.6	2.27169e-08
3.61303e-09	3.16699e-09	1.21744e-16	3.85563e-25	4.15362e-08	1.36764e-08	1.26244e-08	1.37168e-08	1.24503e-08	0.88676	0.64	0.985732	1.04762	108.435	0.923077	0.0769231	4.09435e-08
3.64975e-09	2.96657e-09	9.9609e-17	2.95497e-25	3.60241e-08	9.98043e-09	9.98043e-09	1.1995e-08	1.12617e-08	0.964543	0.875	1	1.125	90	1	0	3.60241e-08
4.90247e-09	3.50301e-09	1.8815e-16	6.59093e-25	5.01386e-08	1.75203e-08	1.42415e-08	1.79154e-08	1.54777e-08	0.940526	0.766667	0.98818	1.0625	170.255	0.812856	0.187144	4.95459e-08
1.45428e-08	8.2253e-09	1.1621e-15	9.55866e-24	1.31596e-07	4.75776e-08	3.101e-08	4.84391e-08	3.84661e-08	0.84327	0.78	0.962106	1.01942	174.876	0.651778	0.348222	1.2661e-07
2.78949e-09	2.56003e-09	3.3203e-17	8.50006e-26	2.07681e-08	7.05723e-09	4.70482e-09	7.43897e-09	6.50195e-09	0.967374	0.666667	1	1.2	135	0.666667	0.333333	2.07681e-08
2.19036e-09	2.12538e-09	2.21353e-17	4.70461e-26	1.99609e-08	6.65362e-09	3.32681e-09	7.43897e-09	5.30882e-09	0.698132	1	1	1	90	0.5	0.5	1.99609e-08
2.59679e-09	2.87799e-09	2.21353e-17	6.37053e-26	1.99609e-08	6.65362e-09	3.32681e-09	7.43897e-09	5.30882e-09	0.698132	1	1	1	180	0.5	0.5	1.99609e-08
3.99661e-09	3.26661e-09	1.21744e-16	3.97691e-25	4.07289e-08	1.45848e-08	1.13739e-08	1.48779e-08	1.24503e-08	0.922258	0.85	1	1.04762	164.828	0.779848	0.220152	4.07289e-08
4.57369e-09	3.58569e-09	2.43489e-16	8.73074e-25	5.67922e-08	1.88783e-08	1.64958e-08	1.93985e-08	1.76074e-08	0.948661	0.75	0.968693	1.1	135.738	0.873797	0.126203	5.50142e-08
2.6193e-09	2.57798e-09	5.53383e-17	1.42661e-25	2.93705e-08	1.19024e-08	7.43897e-09	1.1995e-08	8.39398e-09	0.806145	0.833333	1	1	116.565	0.625	0.375	2.93705e-08
3.15169e-09	2.69713e-09	6.6406e-17	1.79106e-25	2.93705e-08	9.98043e-09	6.65362e-09	1.05203e-08	9.19515e-09	0.967374	0.833333	1	1.2	180	0.666667	0.333333	2.93705e-08
3.38316e-09	2.93054e-09	1.10677e-16	3.24342e-25	4.07289e-08	1.38209e-08	1.05059e-08	1.48779e-08	1.18709e-08	0.838416	0.8	0.985449	1	175.163	0.760148	0.239852	4.01363e-08
3.24094e-09	2.80928e-09	9.9609e-17	2.7983e-25	3.40753e-08	1.16445e-08	1.05173e-08	1.1995e-08	1.12617e-08	1.07802	0.75	0.982607	1.28571	70.1947	0.903198	0.0968018	3.34827e-08
4.14884e-09	3.19838e-09	1.8815e-16	6.01776e-25	4.81898e-08	1.51584e-08	1.45836e-08	1.69635e-08	1.54777e-08	1.01813	0.666667	0.975403	1.21429	142.018	0.962077	0.0379229	4.70045e-08
4.34324e-09	3.27375e-09	1.32812e-16	4.34794e-25	4.26777e-08	1.33072e-08	9.98043e-09	1.48779e-08	1.30039e-08	0.916314	0.9	1	1.09091	180	0.75	0.25	4.26777e-08
3.52481e-09	3.03699e-09	1.21744e-16	3.69737e-25	4.07289e-08	1.48772e-08	1.18871e-08	1.48779e-08	1.24503e-08	0.922258	0.8	0.985449	1.1	153.999	0.799015	0.200985	4.01363e-08
2.76413e-09	2.43728e-09	3.3203e-17	8.09252e-26	2.46657e-08	9.40964e-09	7.05723e-09	9.40964e-09	6.50195e-09	0.685805	0.888889	1	0.857143	135	0.75	0.25	2.46657e-08
3.15601e-09	2.59861e-09	5.53383e-17	1.43803e-25	2.74217e-08	1.05147e-08	7.39456e-09	1.05203e-08	8.39398e-09	0.924799	0.75	1	1.11111	20.3006	0.703257	0.296743	2.74217e-08
6.37074e-09	4.48116e-09	3.09895e-16	1.38869e-24	6.34458e-08	2.20086e-08	1.88276e-08	2.23169e-08	1.98638e-08	0.967426	0.857143	1	1.0566	17.0294	0.855468	0.144532	6.34458e-08
8.04443e-09	5.36977e-09	7.52601e-16	4.04129e-24	1.03033e-07	3.25708e-08	3.15584e-08	3.27653e-08	3.09555e-08	0.890883	0.78	0.955995	1.02256	72.2826	0.968916	0.0310837	9.84992e-08
3.24241e-09	2.71739e-09	6.6406e-17	1.80451e-25	3.13193e-08	1.13672e-08	8.15479e-09	1.1995e-08	9.19515e-09	0.850732	0.916667	1	1.09091	74.9293	0.717398	0.282602	3.13193e-08
6.79922e-09	4.4861e-09	3.43098e-16	1.53917e-24	6.81506e-08	2.34205e-08	1.70941e-08	2.35241e-08	2.09008e-08	0.928299	0.770833	0.973911	1.08772	2.75201	0.729875	0.270125	6.63727e-08
7.57786e-09	5.08172e-09	4.20571e-16	2.13723e-24	7.75603e-08	2.67528e-08	2.02836e-08	2.68216e-08	2.31406e-08	0.878559	0.714286	0.96627	1.0411	176.981	0.758188	0.241812	7.49442e-08
3.14169e-09	2.81818e-09	5.53383e-17	1.55953e-25	2.54729e-08	9.98043e-09	6.65362e-09	9.98043e-09	8.39398e-09	1.07171	0.666667	1	1.25	180	0.666667	0.333333	2.54729e-08
3.36804e-09	2.81067e-09	8.85413e-17	2.48861e-25	3.21265e-08	9.98043e-09	9.98043e-09	1.05203e-08	1.06176e-08	1.07802	0.75	1	1.14286	180	1	0	3.21265e-08
2.8685e-09	2.51903e-09	5.53383e-17	1.39399e-25	2.74217e-08	1.05147e-08	7.39456e-09	1.05203e-08	8.39398e-09	0.924799	0.75	1	1.11111	159.699	0.703257	0.296743	2.74217e-08
2.67932e-09	2.43163e-09	4.42707e-17	1.0765e-25	2.54729e-08	9.80035e-09	6.53356e-09	9.98043e-09	7.50781e-09	0.857372	0.583333	0.976734	1.14286	79.0993	0.666667	0.333333	2.48802e-08
3.80187e-09	3.21662e-09	1.32812e-16	4.27205e-25	4.54338e-08	1.48448e-08	1.35588e-08	1.48779e-08	1.30039e-08	0.808518	0.72	0.960867	0.96	22.7407	0.913369	0.0866308	4.36558e-08
2.86702e-09	2.44814e-09	4.42707e-17	1.08381e-25	2.27169e-08	6.65362e-09	6.65362e-09	7.43897e-09	7.50781e-09	1.07802	0.777778	1	1.33333	90	1	-2.22045e-16	2.27169e-08
2.58644e-09	2.64929e-09	5.53383e-17	1.46607e-25	2.54729e-08	9.98043e-09	6.65362e-09	9.98043e-09	8.39398e-09	1.07171	0.666667	1	1.25	90	0.666667	0.333333	2.54729e-08
2.50697e-09	2.24527e-09	3.3203e-17	7.45496e-26	2.27169e-08	6.65362e-09	6.65362e-09	7.43897e-09	6.50195e-09	0.808518	0.777778	1	1	90	1	-2.22045e-16	2.27169e-08
