PAZCenter	PAZAverage	PAArea	PAVolume	PAPerimeter	PALength	PAWidth	PAMaxDistance	PACEDiameter	PACircularity	PARectangularity	PAConvexity	PASolidity	PAMajorAngle	PAAspectRatio	PAElongation	PAHullPerimeter
1.78311e-09	1.99972e-09	1.16498e-16	2.32963e-25	4.13218e-08	1.61901e-08	1.07934e-08	1.61901e-08	1.21791e-08	0.857372	0.875	1	1	135	0.666667	0.333333	4.13218e-08
2.55493e-09	2.17127e-09	1.3106e-16	2.84567e-25	4.35572e-08	1.61901e-08	1.34918e-08	1.61901e-08	1.29178e-08	0.868081	0.9375	1	1.05882	135	0.833333	0.166667	4.35572e-08
3.63944e-09	2.3283e-09	2.32995e-16	5.42484e-25	7.81728e-08	2.6883e-08	1.18543e-08	2.69835e-08	1.72238e-08	0.479122	0.71875	1.29189	1.06667	93.1835	0.440959	0.559041	1.00991e-07
1.49412e-09	1.46431e-09	2.91244e-17	4.26473e-26	2.28963e-08	7.63209e-09	3.81605e-09	8.53294e-09	6.08953e-09	0.698132	1	1	1	180	0.5	0.5	2.28963e-08
1.6663e-09	1.6663e-09	1.45622e-17	2.4265e-26	1.30288e-08	5.39671e-09	2.69835e-09	5.39671e-09	4.30595e-09	1.07802	0.75	1	2	135	0.5	0.5	1.30288e-08
1.64126e-09	1.49762e-09	8.73733e-17	1.30852e-25	3.14543e-08	1.20659e-08	7.20186e-09	1.20674e-08	1.05474e-08	1.10976	0.666667	0.978387	1.5	70.6701	0.596876	0.403124	3.07745e-08
1.48866e-09		0	0	7.63209e-09	3.81605e-09	7.00997e-25	3.81605e-09	0	0	1	1		180	1.83697e-16	1	7.63209e-09
3.30254e-09	2.46415e-09	2.32995e-16	5.74137e-25	5.75119e-08	1.91973e-08	1.69766e-08	1.94581e-08	1.72238e-08	0.885201	0.766667	0.98818	1	159.298	0.884323	0.115677	5.68321e-08
3.92293e-09	2.94911e-09	2.32995e-16	6.87129e-25	5.75119e-08	2.03378e-08	1.70344e-08	2.055e-08	1.72238e-08	0.885201	0.766667	0.98818	1	149.957	0.837576	0.162424	5.68321e-08
6.20327e-09	3.62628e-09	4.22304e-16	1.5314e-24	7.59374e-08	2.77668e-08	2.04997e-08	2.77812e-08	2.31882e-08	0.920288	0.75	0.982095	1.05455	162.209	0.738282	0.261718	7.45778e-08
1.83481e-09	1.90739e-09	1.01935e-16	1.94431e-25	3.6851e-08	1.20674e-08	1.08607e-08	1.20674e-08	1.13925e-08	0.943271	0.6875	0.981552	1.07692	161.565	0.9	0.1	3.61712e-08
2.23853e-09	1.94268e-09	1.45622e-16	2.82898e-25	4.67185e-08	1.66906e-08	1.29966e-08	1.70659e-08	1.36166e-08	0.838416	0.75	0.970898	1.05263	165.473	0.778675	0.221325	4.53589e-08
1.44391e-09	1.55258e-09	1.45622e-17	2.26091e-26	1.84255e-08	7.63209e-09	3.81605e-09	7.63209e-09	4.30595e-09	0.539012	0.666667	1	1	90	0.5	0.5	1.84255e-08
1.62685e-09	1.50587e-09	5.82489e-17	8.77152e-26	2.8293e-08	1.04483e-08	7.15939e-09	1.07934e-08	8.6119e-09	0.914407	0.777778	0.975972	1.33333	120.473	0.685218	0.314782	2.76132e-08
1.42614e-09	1.3195e-09	2.91244e-17	3.84296e-26	2.06609e-08	8.44718e-09	4.82696e-09	8.53294e-09	6.08953e-09	0.857372	0.833333	1	1.33333	71.5651	0.571429	0.428571	2.06609e-08
1.18407e-09		0	0	0	0	0	0	0		1			90			0
1.4267e-09		0	0	7.63209e-09	3.81605e-09	1.40247e-23	3.81605e-09	0	0	1	1		90	3.67518e-15	1	7.63209e-09
2.10296e-09	1.86569e-09	8.73733e-17	1.63012e-25	3.36897e-08	1.14481e-08	7.63209e-09	1.20674e-08	1.05474e-08	0.967374	0.833333	1	1.2	180	0.666667	0.333333	3.36897e-08
1.28221e-09	1.28221e-09	1.45622e-17	1.86718e-26	1.30288e-08	5.39671e-09	2.69835e-09	5.39671e-09	4.30595e-09	1.07802	0.75	1	2	135	0.5	0.5	1.30288e-08
1.63181e-09		0	0	1.30288e-08	5.39671e-09	2.69835e-09	5.39671e-09	0	0	0.75	1	0	135	0.5	0.5	1.30288e-08
1.29089e-09	1.31126e-09	2.91244e-17	3.81896e-26	2.60576e-08	1.20674e-08	4.82696e-09	1.20674e-08	6.08953e-09	0.539012	0.75	1	1	108.435	0.4	0.6	2.60576e-08
1.52064e-09		0	0	1.52642e-08	7.63209e-09	1.40199e-24	7.63209e-09	0	0	1	1	0	180	1.83697e-16	1	1.52642e-08
2.65634e-09	1.85621e-09	1.60184e-16	2.97335e-25	4.22477e-08	1.57162e-08	1.19742e-08	1.5734e-08	1.42812e-08	1.12778	0.65	0.983909	1.375	168.69	0.761905	0.238095	4.15679e-08
1.59419e-09	1.48602e-09	4.36866e-17	6.4919e-26	2.60576e-08	1.07934e-08	5.39671e-09	1.07934e-08	7.45812e-09	0.808518	0.666667	1	1.5	45	0.5	0.5	2.60576e-08
2.30748e-09	2.09523e-09	1.45622e-16	3.05112e-25	4.98798e-08	1.68547e-08	1.37514e-08	1.70659e-08	1.36166e-08	0.735509	0.75	0.922992	1	144.412	0.815879	0.184121	4.60387e-08
7.7086e-09	4.37129e-09	5.38802e-16	2.35526e-24	8.80403e-08	2.98117e-08	2.41018e-08	3.0766e-08	2.61921e-08	0.873527	0.839286	0.976835	1	164.562	0.808466	0.191534	8.60008e-08
1.10594e-09		0	0	0	0	0	0	0		1			90			0
1.61071e-09		0	0	7.63209e-09	3.81605e-09	7.00997e-25	3.81605e-09	0	0	1	1		180	1.83697e-16	1	7.63209e-09
1.11633e-09		0	0	7.63209e-09	3.81605e-09	7.00997e-25	3.81605e-09	0	0	1	1		180	1.83697e-16	1	7.63209e-09
2.1547e-09	1.52033e-09	1.16498e-16	1.77116e-25	4.5409e-08	1.69661e-08	9.6268e-09	1.70659e-08	1.21791e-08	0.709975	0.6	0.930381	1.06667	122.764	0.567414	0.432586	4.22477e-08
1.18657e-09	1.57284e-09	5.82489e-17	9.16162e-26	3.90864e-08	1.05767e-08	9.97181e-09	1.14481e-08	8.6119e-09	0.479122	0.583333	0.844536	1.14286	22.5	0.942809	0.057191	3.30099e-08
1.45155e-09		0	0	7.63209e-09	3.81605e-09	7.00997e-25	3.81605e-09	0	0	1	1		180	1.83697e-16	1	7.63209e-09
1.60242e-09	1.47223e-09	5.82489e-17	8.57557e-26	2.38222e-08	8.09506e-09	5.39671e-09	8.53294e-09	8.6119e-09	1.28983	0.666667	1	1.6	45	0.666667	0.333333	2.38222e-08
1.09995e-09		0	0	0	0	0	0	0		1			90			0
3.02157e-09	2.10905e-09	1.16498e-16	2.45699e-25	4.35572e-08	1.60966e-08	8.99973e-09	1.70659e-08	1.21791e-08	0.771628	0.933333	1	1.06667	172.839	0.559109	0.440891	4.35572e-08
3.56751e-09	2.39382e-09	1.89309e-16	4.53171e-25	5.21152e-08	1.93773e-08	1.21928e-08	1.94581e-08	1.55253e-08	0.875895	0.75	0.986956	1.13043	6.08573	0.62923	0.37077	5.14354e-08
1.73532e-09	1.74871e-09	7.28111e-17	1.27325e-25	3.59251e-08	1.36527e-08	1.02395e-08	1.3759e-08	9.62839e-09	0.708944	0.833333	0.981077	1	26.5651	0.75	0.25	3.52453e-08
1.17267e-09		0	0	0	0	0	0	0		1			90			0
1.84317e-09	1.67944e-09	4.36866e-17	7.33689e-26	2.8293e-08	1.07934e-08	8.09506e-09	1.07934e-08	7.45812e-09	0.685805	0.888889	1	0.857143	135	0.75	0.25	2.8293e-08
7.11359e-10		0	0	5.39671e-09	5.39671e-09	0	5.39671e-09	0	0	0.5	2		135	0	1	1.07934e-08
2.82784e-09	2.15415e-09	1.60184e-16	3.45061e-25	4.44831e-08	1.52642e-08	1.14481e-08	1.5734e-08	1.42812e-08	1.01728	0.7	1	1.375	180	0.75	0.25	4.44831e-08
3.32778e-09	2.33995e-09	1.45622e-16	3.40748e-25	4.67185e-08	1.56876e-08	1.20674e-08	1.61901e-08	1.36166e-08	0.838416	0.75	0.970898	1.05263	161.565	0.769231	0.230769	4.53589e-08
1.29896e-09		0	0	1.30288e-08	5.39671e-09	2.69835e-09	5.39671e-09	0	0	0.75	1	0	135	0.5	0.5	1.30288e-08
1.16382e-09	1.63997e-09	7.28111e-17	1.19408e-25	3.36897e-08	1.14481e-08	7.63209e-09	1.14481e-08	9.62839e-09	0.806145	0.666667	0.959643	1.25	180	0.666667	0.333333	3.23301e-08
1.83235e-09	1.67127e-09	1.45622e-17	2.43374e-26	2.06609e-08	8.44718e-09	4.82696e-09	8.53294e-09	4.30595e-09	0.428686	0.833333	1	0.666667	161.565	0.571429	0.428571	2.06609e-08
2.69107e-09	2.10683e-09	1.45622e-16	3.06801e-25	4.44831e-08	1.69933e-08	1.1738e-08	1.70659e-08	1.36166e-08	0.924799	0.75	1	1.11111	31.8526	0.690745	0.309255	4.44831e-08
1.13757e-09		0	0	0	0	0	0	0		1			180			0
2.23873e-09	1.90716e-09	7.28111e-17	1.38863e-25	3.14543e-08	1.2061e-08	8.48199e-09	1.20674e-08	9.62839e-09	0.924799	0.75	1	1.11111	159.699	0.703257	0.296743	3.14543e-08
2.7368e-09	2.52243e-09	3.05807e-16	7.71376e-25	6.73794e-08	2.68522e-08	1.61113e-08	2.69835e-08	1.97323e-08	0.846452	0.777778	0.979821	1.05	129.345	0.6	0.4	6.60198e-08
1.62982e-09		0	0	1.6165e-08	8.52966e-09	1.80063e-09	8.53294e-09	0	0	0.5	1.09778	0	151.845	0.211103	0.788897	1.77457e-08
1.32545e-09	1.29367e-09	1.01935e-16	1.31871e-25	3.90864e-08	1.59651e-08	7.53431e-09	1.61901e-08	1.13925e-08	0.838463	0.625	0.965215	1.27273	125.437	0.471922	0.528078	3.77268e-08
2.21713e-09	2.00843e-09	1.45622e-16	2.92472e-25	4.44831e-08	1.52347e-08	1.16631e-08	1.5734e-08	1.36166e-08	0.924799	0.7	0.969435	1.11111	176.437	0.765564	0.234436	4.31235e-08
1.13596e-09		0	0	0	0	0	0	0		1			90			0
1.97068e-09	1.83104e-09	7.28111e-17	1.3332e-25	3.59251e-08	1.30388e-08	9.35402e-09	1.3759e-08	9.62839e-09	0.708944	0.916667	1	0.909091	164.929	0.717398	0.282602	3.59251e-08
2.24261e-09	1.74617e-09	1.45622e-16	2.54281e-25	5.52765e-08	1.9232e-08	1.17784e-08	1.94581e-08	1.36166e-08	0.598902	0.625	0.915124	0.952381	87.4337	0.612438	0.387562	5.05849e-08
1.59152e-09	1.53481e-09	2.91244e-17	4.47004e-26	2.28963e-08	7.63209e-09	3.81605e-09	8.53294e-09	6.08953e-09	0.698132	1	1	1	180	0.5	0.5	2.28963e-08
1.50097e-09	1.50097e-09	1.45622e-17	2.18575e-26	1.30288e-08	5.39671e-09	2.69835e-09	5.39671e-09	4.30595e-09	1.07802	0.75	1	2	135	0.5	0.5	1.30288e-08
1.31913e-09		0	0	7.63209e-09	3.81605e-09	7.00997e-25	3.81605e-09	0	0	1	1		180	1.83697e-16	1	7.63209e-09
2.25315e-09	1.79381e-09	5.82489e-17	1.04487e-25	3.14543e-08	1.18286e-08	8.04117e-09	1.20674e-08	8.6119e-09	0.739839	0.666667	0.978387	1	172.982	0.679806	0.320194	3.07745e-08
1.47741e-09		0	0	1.30288e-08	5.39671e-09	2.69835e-09	5.39671e-09	0	0	0.75	1	0	135	0.5	0.5	1.30288e-08
1.13895e-09		0	0	7.63209e-09	3.81605e-09	7.00997e-25	3.81605e-09	0	0	1	1		180	1.83697e-16	1	7.63209e-09
3.85236e-09	2.5509e-09	2.03871e-16	5.20055e-25	5.97473e-08	2.40028e-08	1.28234e-08	2.41348e-08	1.61114e-08	0.717677	0.785714	0.988622	0.965517	167.561	0.534245	0.465755	5.90675e-08
1.61436e-09	1.47545e-09	1.45622e-17	2.14858e-26	1.84255e-08	7.63209e-09	3.81605e-09	7.63209e-09	4.30595e-09	0.539012	0.666667	1	1	90	0.5	0.5	1.84255e-08
1.37752e-09		0	0	7.63209e-09	3.81605e-09	1.40247e-23	3.81605e-09	0	0	1	1		90	3.67518e-15	1	7.63209e-09
1.30684e-09		0	0	1.30288e-08	5.39671e-09	2.69835e-09	5.39671e-09	0	0	0.75	1	0	135	0.5	0.5	1.30288e-08
1.15572e-09	1.16096e-09	1.45622e-17	1.69062e-26	1.30288e-08	5.39671e-09	2.69835e-09	5.39671e-09	4.30595e-09	1.07802	0.75	1	2	45	0.5	0.5	1.30288e-08
1.7722e-09	1.51418e-09	4.36866e-17	6.61493e-26	2.92189e-08	1.178e-08	6.54447e-09	1.20674e-08	7.45812e-09	0.643029	0.583333	1	1	149.036	0.555556	0.444444	2.92189e-08
1.27601e-09		0	0	7.63209e-09	3.81605e-09	1.40247e-23	3.81605e-09	0	0	1	1		90	3.67518e-15	1	7.63209e-09
1.01151e-08	6.13169e-09	8.44608e-16	5.17888e-24	1.07392e-07	3.85386e-08	2.73309e-08	3.89162e-08	3.27931e-08	0.920288	0.772727	0.991048	1.03571	176.678	0.709181	0.290819	1.0643e-07
2.51517e-09	1.97537e-09	1.74747e-16	3.45189e-25	5.21152e-08	2.05423e-08	1.11201e-08	2.055e-08	1.49162e-08	0.808518	0.708333	0.981552	1.09091	159.769	0.541326	0.458674	5.11538e-08
1.18599e-09	1.20911e-09	1.45622e-17	1.76073e-26	1.52642e-08	3.81605e-09	3.81605e-09	5.39671e-09	4.30595e-09	0.785398	1	1	1	90	1	0	1.52642e-08
1.15835e-09		0	0	7.63209e-09	3.81605e-09	7.00997e-25	3.81605e-09	0	0	1	1		180	1.83697e-16	1	7.63209e-09
1.27742e-09	1.27742e-09	1.45622e-17	1.86021e-26	1.30288e-08	5.39671e-09	2.69835e-09	5.39671e-09	4.30595e-09	1.07802	0.75	1	2	135	0.5	0.5	1.30288e-08
1.39779e-09	1.39779e-09	1.45622e-17	2.03549e-26	1.30288e-08	5.39671e-09	2.69835e-09	5.39671e-09	4.30595e-09	1.07802	0.75	1	2	135	0.5	0.5	1.30288e-08
1.72489e-09	1.53331e-09	2.91244e-17	4.46569e-26	1.84255e-08	7.63209e-09	3.81605e-09	7.63209e-09	6.08953e-09	1.07802	0.666667	1	2	180	0.5	0.5	1.84255e-08
1.83696e-09	1.5285e-09	2.91244e-17	4.45166e-26	2.06609e-08	8.44718e-09	4.82696e-09	8.53294e-09	6.08953e-09	0.857372	0.833333	1	1.33333	161.565	0.571429	0.428571	2.06609e-08
1.8691e-09	1.64051e-09	8.73733e-17	1.43337e-25	3.36897e-08	1.36527e-08	6.82635e-09	1.3759e-08	1.05474e-08	0.967374	0.75	0.979821	1.33333	26.5651	0.5	0.5	3.30099e-08
2.37109e-09	2.02409e-09	1.16498e-16	2.35802e-25	4.13218e-08	1.61901e-08	1.07934e-08	1.61901e-08	1.21791e-08	0.857372	0.875	1	1	135	0.666667	0.333333	4.13218e-08
3.47321e-09	2.76646e-09	1.60184e-16	4.43143e-25	4.89539e-08	1.52642e-08	1.14481e-08	1.70659e-08	1.42812e-08	0.839954	0.9	1	1	180	0.75	0.25	4.89539e-08
2.07252e-09	1.8849e-09	1.3106e-16	2.47035e-25	4.98798e-08	1.69426e-08	1.2679e-08	1.70659e-08	1.29178e-08	0.661958	0.7	0.909363	0.947368	146.543	0.748351	0.251649	4.53589e-08
1.31343e-09		0	0	0	0	0	0	0		1			90			0
1.26298e-09	1.19362e-09	2.91244e-17	3.47634e-26	2.06609e-08	8.44718e-09	4.82696e-09	8.53294e-09	6.08953e-09	0.857372	0.833333	1	1.33333	161.565	0.571429	0.428571	2.06609e-08
7.45344e-09	4.93329e-09	5.53364e-16	2.7299e-24	9.12016e-08	3.23858e-08	2.40599e-08	3.26043e-08	2.65436e-08	0.836019	0.746032	0.960582	1	166.081	0.742914	0.257086	8.76066e-08
1.32278e-09		0	0	7.63209e-09	3.81605e-09	7.00997e-25	3.81605e-09	0	0	1	1		180	1.83697e-16	1	7.63209e-09
3.47619e-09	2.2633e-09	2.32995e-16	5.27339e-25	5.75119e-08	1.90046e-08	1.64525e-08	1.90802e-08	1.72238e-08	0.885201	0.7	0.964539	1.06667	131.973	0.865712	0.134288	5.54725e-08
1.56222e-09	1.55072e-09	1.45622e-17	2.2582e-26	1.30288e-08	5.39671e-09	2.69835e-09	5.39671e-09	4.30595e-09	1.07802	0.75	1	2	45	0.5	0.5	1.30288e-08
1.26261e-09	1.28906e-09	1.45622e-17	1.87715e-26	1.52642e-08	3.81605e-09	3.81605e-09	5.39671e-09	4.30595e-09	0.785398	1	1	1	90	1	0	1.52642e-08
1.2082e-09		0	0	7.63209e-09	3.81605e-09	1.40247e-23	3.81605e-09	0	0	1	1		90	3.67518e-15	1	7.63209e-09
1.54264e-09	1.41453e-09	1.45622e-17	2.05986e-26	1.30288e-08	5.39671e-09	2.69835e-09	5.39671e-09	4.30595e-09	1.07802	0.75	1	2	45	0.5	0.5	1.30288e-08
1.29959e-09		0	0	7.63209e-09	3.81605e-09	7.00997e-25	3.81605e-09	0	0	1	1		180	1.83697e-16	1	7.63209e-09
2.49061e-09	2.03093e-09	1.3106e-16	2.66174e-25	4.22477e-08	1.57162e-08	1.19742e-08	1.5734e-08	1.29178e-08	0.922727	0.65	0.983909	1.125	168.69	0.761905	0.238095	4.15679e-08
4.37336e-09	3.16178e-09	3.64055e-16	1.15106e-24	7.3702e-08	2.76995e-08	1.8694e-08	2.77812e-08	2.15297e-08	0.842206	0.625	0.959284	1.06383	168.452	0.674886	0.325114	7.07012e-08
1.97635e-09	1.73342e-09	2.91244e-17	5.0485e-26	2.8293e-08	1.18809e-08	4.88388e-09	1.20674e-08	6.08953e-09	0.457204	0.875	1	0.8	171.65	0.411069	0.588931	2.8293e-08
2.10975e-09	1.78546e-09	7.28111e-17	1.30001e-25	3.59251e-08	1.30388e-08	9.35402e-09	1.3759e-08	9.62839e-09	0.708944	0.916667	1	0.909091	164.929	0.717398	0.282602	3.59251e-08
1.28725e-09		0	0	0	0	0	0	0		1			180			0
1.14092e-09	1.80818e-09	3.20369e-16	5.79285e-25	9.21275e-08	2.73542e-08	1.55654e-08	2.77812e-08	2.01967e-08	0.474331	0.541667	0.784312	0.977778	62.5625	0.569031	0.430969	7.22568e-08
2.27202e-09	1.8792e-09	1.01935e-16	1.91557e-25	3.6851e-08	1.36463e-08	8.63632e-09	1.3759e-08	1.13925e-08	0.943271	0.6875	1	1.16667	48.9717	0.63287	0.36713	3.6851e-08
2.08539e-09	1.65177e-09	5.82489e-17	9.62137e-26	2.8293e-08	1.04483e-08	7.15939e-09	1.07934e-08	8.6119e-09	0.914407	0.777778	0.975972	1.33333	30.4727	0.685218	0.314782	2.76132e-08
1.09488e-09		0	0	7.63209e-09	3.81605e-09	7.00997e-25	3.81605e-09	0	0	1	1		180	1.83697e-16	1	7.63209e-09
1.09539e-09		0	0	7.63209e-09	3.81605e-09	7.00997e-25	3.81605e-09	0	0	1	1		180	1.83697e-16	1	7.63209e-09
5.2485e-09	3.15044e-09	3.49493e-16	1.10106e-24	7.05407e-08	2.68861e-08	1.61075e-08	2.69835e-08	2.10948e-08	0.88261	0.775	0.990363	1.06667	3.2599	0.599101	0.400899	6.98609e-08
1.40078e-09		0	0	7.63209e-09	3.81605e-09	7.00997e-25	3.81605e-09	0	0	1	1		180	1.83697e-16	1	7.63209e-09
1.52646e-09		0	0	1.52642e-08	7.63209e-09	1.40199e-24	7.63209e-09	0	0	1	1		180	1.83697e-16	1	1.52642e-08
4.24267e-09	2.85726e-09	2.91244e-16	8.32161e-25	6.5144e-08	2.31178e-08	1.5793e-08	2.32121e-08	1.92568e-08	0.862419	0.742857	0.968693	1.05263	175.704	0.683155	0.316845	6.31046e-08
2.98292e-09	1.99459e-09	1.3106e-16	2.61411e-25	4.22477e-08	1.57162e-08	1.12258e-08	1.5734e-08	1.29178e-08	0.922727	0.6	0.967818	1.2	11.3099	0.714286	0.285714	4.08881e-08
1.97733e-09	1.67873e-09	1.45622e-17	2.44461e-26	2.06609e-08	8.44718e-09	4.82696e-09	8.53294e-09	4.30595e-09	0.428686	0.833333	1	0.666667	161.565	0.571429	0.428571	2.06609e-08
1.98644e-09	2.05925e-09	3.20369e-16	6.59719e-25	7.81728e-08	3.07657e-08	1.37302e-08	3.0766e-08	2.01967e-08	0.658793	0.5625	0.942167	1	150.012	0.446285	0.553715	7.36519e-08
1.26604e-09		0	0	0	0	0	0	0		1			180			0
1.49735e-09		0	0	1.52642e-08	7.63209e-09	1.40199e-24	7.63209e-09	0	0	1	1		180	1.83697e-16	1	1.52642e-08
2.2662e-09	1.77496e-09	1.3106e-16	2.32626e-25	3.90864e-08	1.34918e-08	1.07934e-08	1.3759e-08	1.29178e-08	1.07802	0.8125	1	1.2	45	0.8	0.2	3.90864e-08
2.00099e-09	1.47926e-09	1.01935e-16	1.5079e-25	4.44831e-08	1.90297e-08	7.61187e-09	1.90802e-08	1.13925e-08	0.647359	0.5	0.963105	1.55556	175.828	0.4	0.6	4.28419e-08
2.9276e-09	1.92381e-09	1.60184e-16	3.08165e-25	4.44831e-08	1.5734e-08	1.29574e-08	1.5734e-08	1.42812e-08	1.01728	0.75	0.984718	1.15789	165.964	0.823529	0.176471	4.38033e-08
2.96284e-09	2.18337e-09	1.16498e-16	2.54357e-25	4.22477e-08	1.57118e-08	1.2064e-08	1.5734e-08	1.21791e-08	0.820202	0.55	0.961153	1.14286	17.0798	0.767834	0.232166	4.06065e-08
1.98873e-09	1.78748e-09	7.28111e-17	1.30148e-25	3.36897e-08	1.14481e-08	7.63209e-09	1.20674e-08	9.62839e-09	0.806145	0.833333	1	1	180	0.666667	0.333333	3.36897e-08
3.57692e-09	2.90797e-09	5.82489e-16	1.69386e-24	1.07392e-07	3.51787e-08	2.19877e-08	3.60005e-08	2.72332e-08	0.634681	0.567901	0.887158	0.952381	50.2107	0.62503	0.37497	9.52734e-08
8.06788e-09	4.81398e-09	1.12129e-15	5.39787e-24	1.45552e-07	5.63423e-08	3.11653e-08	5.67296e-08	3.77845e-08	0.665106	0.733333	0.960353	0.968553	167.045	0.553143	0.446857	1.39781e-07
1.28462e-09		0	0	7.63209e-09	3.81605e-09	1.40247e-23	3.81605e-09	0	0	1	1		90	3.67518e-15	1	7.63209e-09
1.16845e-09		0	0	0	0	0	0	0		1			180			0
1.15894e-09		0	0	0	0	0	0	0		1			90			0
1.49637e-09	1.49045e-09	2.91244e-17	4.34084e-26	1.84255e-08	7.63209e-09	3.81605e-09	7.63209e-09	6.08953e-09	1.07802	0.666667	1	2	180	0.5	0.5	1.84255e-08
2.00044e-09	1.23666e-09	1.45622e-17	1.80085e-26	2.06609e-08	8.44718e-09	4.82696e-09	8.53294e-09	4.30595e-09	0.428686	0.833333	1	0.666667	161.565	0.571429	0.428571	2.06609e-08
1.12495e-09	1.36788e-09	2.91244e-17	3.98387e-26	1.84255e-08	8.49846e-09	3.24612e-09	8.53294e-09	6.08953e-09	1.07802	0.666667	1	2	31.7175	0.381966	0.618034	1.84255e-08
2.51358e-09	2.31062e-09	5.82489e-17	1.34591e-25	3.05284e-08	7.63209e-09	7.63209e-09	1.07934e-08	8.6119e-09	0.785398	1	1	1	180	1	0	3.05284e-08
1.30307e-09	1.44116e-09	1.45622e-17	2.09864e-26	2.06609e-08	8.44718e-09	4.82696e-09	8.53294e-09	4.30595e-09	0.428686	0.833333	1	0.666667	108.435	0.571429	0.428571	2.06609e-08
1.52735e-09	1.1017e-09	1.45622e-17	1.60432e-26	1.52642e-08	3.81605e-09	3.81605e-09	5.39671e-09	4.30595e-09	0.785398	1	1	1	90	1	0	1.52642e-08
1.13132e-09		0	0	7.63209e-09	3.81605e-09	7.00997e-25	3.81605e-09	0	0	1	1		180	1.83697e-16	1	7.63209e-09
2.05113e-09	1.64154e-09	8.73733e-17	1.43427e-25	3.14543e-08	1.2061e-08	8.48199e-09	1.20674e-08	1.05474e-08	1.10976	0.75	1	1.33333	20.3006	0.703257	0.296743	3.14543e-08
1.76035e-09	1.41244e-09	4.36866e-17	6.17048e-26	2.8293e-08	1.18809e-08	4.88388e-09	1.20674e-08	7.45812e-09	0.685805	0.875	1	1.2	8.34962	0.411069	0.588931	2.8293e-08
3.61297e-09	2.37062e-09	1.89309e-16	4.48779e-25	4.98798e-08	1.64869e-08	1.36303e-08	1.70659e-08	1.55253e-08	0.956161	0.68	0.986371	1.18182	131.533	0.826735	0.173265	4.92e-08
2.42974e-09	1.97105e-09	8.73733e-17	1.72217e-25	3.14543e-08	1.2061e-08	8.48199e-09	1.20674e-08	1.05474e-08	1.10976	0.75	1	1.33333	20.3006	0.703257	0.296743	3.14543e-08
1.24127e-09		0	0	0	0	0	0	0		1			90			0
